ACTION QUERY 10000 10 Airport Security
ACTION SNIPPET 10000 5367 SNIPPET_RELEVANT b'3c9c5b98-7def-11e7-9d08-b79f191668ed'
ACTION DOC 10000 5387 EXAMINING_DOCUMENT b'3c9c5b98-7def-11e7-9d08-b79f191668ed'
ACTION SNIPPET 10000 5390 SNIPPET_NOT_RELEVANT b'1f066a0642d1665d1852c28aa13dea2c'
ACTION SNIPPET 10000 5393 SEEN_PREVIOUSLY b'7e0596fc-0a07-11e5-95fd-d580f1c5d44e'
ACTION SNIPPET 10000 5396 SNIPPET_RELEVANT b'a45bbc98-2ca5-11e6-9de3-6e6e7a14000c'
ACTION DOC 10000 5416 EXAMINING_DOCUMENT b'a45bbc98-2ca5-11e6-9de3-6e6e7a14000c'
ACTION MARK 10000 5419 CONSIDERED_RELEVANT b'a45bbc98-2ca5-11e6-9de3-6e6e7a14000c'
ACTION SNIPPET 10000 5422 SNIPPET_NOT_RELEVANT b'adc350c4f0fc440330f58c2b2d1c47ef'
ACTION SNIPPET 10000 5425 SEEN_PREVIOUSLY b'a49d06ba-8f88-11e3-84e1-27626c5ef5fb'
ACTION SNIPPET 10000 5428 SEEN_PREVIOUSLY b'1ad9d0f2-054e-11e4-a0dd-f2b22a257353'
ACTION SNIPPET 10000 5431 SEEN_PREVIOUSLY b'482ed90c-46dd-11e2-8061-253bccfc7532'
ACTION SNIPPET 10000 5434 SNIPPET_NOT_RELEVANT b'c93a4f96-246d-11e2-ac85-e669876c6a24'
ACTION SNIPPET 10000 5437 SNIPPET_NOT_RELEVANT b'45ab066c-826f-11e5-8bd2-680fff868306'
ACTION SNIPPET 10000 5440 SNIPPET_NOT_RELEVANT b'5eeaedce-fab1-11e2-9bde-7ddaa186b751'
ACTION SNIPPET 10000 5443 SNIPPET_NOT_RELEVANT b'75dcb090-fd9b-11e5-80e4-c381214de1a3'
ACTION SNIPPET 10000 5446 SEEN_PREVIOUSLY b'd4efd080-0dcb-11e7-9d5a-a83e627dc120'
ACTION SNIPPET 10000 5449 SNIPPET_NOT_RELEVANT b'23cf21704c393cfda1cdccf5b3790ddc'
ACTION SNIPPET 10000 5452 SEEN_PREVIOUSLY b'29a3cf00-f11c-11e5-a61f-e9c95c06edca'
ACTION SNIPPET 10000 5455 SNIPPET_NOT_RELEVANT b'b160a985863c3bc00414fc719fb5aca2'
ACTION SNIPPET 10000 5458 SNIPPET_RELEVANT b'0210642746ea54e82bbd72c5686fa474'
ACTION DOC 10000 5478 EXAMINING_DOCUMENT b'0210642746ea54e82bbd72c5686fa474'
ACTION QUERY 10000 5488 What are the ethical implications of airport security measures?
ACTION SERP 10000 5493 EXAMINE_SERP
ACTION SNIPPET 10000 5496 SEEN_PREVIOUSLY b'e8023cac-5c14-11e7-9fc6-c7ef4bc58d13'
ACTION SNIPPET 10000 5499 SNIPPET_RELEVANT b'02083c8af1284bedbb6938e4ce464f65'
ACTION DOC 10000 5519 EXAMINING_DOCUMENT b'02083c8af1284bedbb6938e4ce464f65'
ACTION SNIPPET 10000 5522 SNIPPET_NOT_RELEVANT b'6c949338-251b-11e2-9313-3c7f59038d93'
ACTION SNIPPET 10000 5525 SNIPPET_NOT_RELEVANT b'51bddf0e01cac190a9cb46580edb3fb2'
ACTION SNIPPET 10000 5528 SNIPPET_NOT_RELEVANT b'b58d629a-776f-11e1-8ca7-e7ce935c8941'
ACTION SNIPPET 10000 5531 SEEN_PREVIOUSLY b'0814a51a-6260-11e7-84a1-a26b75ad39fe'
ACTION SNIPPET 10000 5534 SNIPPET_NOT_RELEVANT b'aed5162d6a923d28558f78be22b279b0'
ACTION SNIPPET 10000 5537 SNIPPET_RELEVANT b'8ca6bd0e-fc3f-11e1-a31e-804fccb658f9'
ACTION DOC 10000 5557 EXAMINING_DOCUMENT b'8ca6bd0e-fc3f-11e1-a31e-804fccb658f9'
ACTION QUERY 10000 5567 How do airport security measures comply with international laws and regulations?
ACTION SERP 10000 5572 EXAMINE_SERP
ACTION SNIPPET 10000 5575 SEEN_PREVIOUSLY b'e8023cac-5c14-11e7-9fc6-c7ef4bc58d13'
ACTION SNIPPET 10000 5578 SEEN_PREVIOUSLY b'04c1ce95481223321c8a6f02d662f6f1'
ACTION SNIPPET 10000 5581 SNIPPET_RELEVANT b'a01814b6-0599-11e6-b283-e79d81c63c1b'
ACTION DOC 10000 5601 EXAMINING_DOCUMENT b'a01814b6-0599-11e6-b283-e79d81c63c1b'
ACTION MARK 10000 5604 CONSIDERED_RELEVANT b'a01814b6-0599-11e6-b283-e79d81c63c1b'
ACTION SNIPPET 10000 5607 SEEN_PREVIOUSLY b'd4efd080-0dcb-11e7-9d5a-a83e627dc120'
ACTION SNIPPET 10000 5610 SNIPPET_RELEVANT b'8f020fcd7fde107e9f2296d1806902bd'
ACTION DOC 10000 5630 EXAMINING_DOCUMENT b'8f020fcd7fde107e9f2296d1806902bd'
ACTION SNIPPET 10000 5633 SEEN_PREVIOUSLY b'f73cad84-e76c-11e4-9a6a-c1ab95a0600b'
ACTION SNIPPET 10000 5636 SEEN_PREVIOUSLY b'0814a51a-6260-11e7-84a1-a26b75ad39fe'
ACTION SNIPPET 10000 5639 SEEN_PREVIOUSLY b'1c2a1c388c3b6aa0171217d615dfe163'
ACTION SNIPPET 10000 5642 SNIPPET_RELEVANT b'b8ff85a0d1f0d67f3e1b7230329beac9'
ACTION DOC 10000 5662 EXAMINING_DOCUMENT b'b8ff85a0d1f0d67f3e1b7230329beac9'
ACTION QUERY 10000 5672 How do airports ensure the safety of cargo?
ACTION SERP 10000 5677 EXAMINE_SERP
ACTION SNIPPET 10000 5680 SNIPPET_NOT_RELEVANT b'08774984cc77f5c7a9d33618e75149c7'
ACTION SNIPPET 10000 5683 SNIPPET_NOT_RELEVANT b'3918d6b5b8403bba17f1deab2f277480'
ACTION SNIPPET 10000 5686 SNIPPET_NOT_RELEVANT b'd41add54-b232-11e4-886b-c22184f27c35'
ACTION SNIPPET 10000 5689 SNIPPET_RELEVANT b'2f83cddc-2b2c-11e5-bd33-395c05608059'
ACTION DOC 10000 5709 EXAMINING_DOCUMENT b'2f83cddc-2b2c-11e5-bd33-395c05608059'
ACTION MARK 10000 5712 CONSIDERED_RELEVANT b'2f83cddc-2b2c-11e5-bd33-395c05608059'
ACTION SNIPPET 10000 5715 SEEN_PREVIOUSLY b'a4d1b0b0-7d17-11e2-9a75-dab0201670da'
ACTION SNIPPET 10000 5718 SNIPPET_NOT_RELEVANT b'a395fd06-2b6c-11e3-8ade-a1f23cda135e'
ACTION SNIPPET 10000 5721 SNIPPET_RELEVANT b'a1269a30-cfaf-11e2-8845-d970ccb04497'
ACTION DOC 10000 5741 EXAMINING_DOCUMENT b'a1269a30-cfaf-11e2-8845-d970ccb04497'
ACTION SNIPPET 10000 5744 SNIPPET_RELEVANT b'6e7cbea4-6385-11e5-9757-e49273f05f65'
ACTION DOC 10000 5764 EXAMINING_DOCUMENT b'6e7cbea4-6385-11e5-9757-e49273f05f65'
ACTION QUERY 10000 5774 What is the impact of airport security on privacy?
ACTION SERP 10000 5779 EXAMINE_SERP
ACTION SNIPPET 10000 5782 SEEN_PREVIOUSLY b'df02e9825714bcaae23f1fc41a21573a'
ACTION SNIPPET 10000 5785 SNIPPET_RELEVANT b'527f2d2e-f48b-11e2-9434-60440856fadf'
ACTION DOC 10000 5805 EXAMINING_DOCUMENT b'527f2d2e-f48b-11e2-9434-60440856fadf'
ACTION SNIPPET 10000 5808 SNIPPET_RELEVANT b'76ee1fe80e79f906547a958ffa04e5b0'
ACTION DOC 10000 5828 EXAMINING_DOCUMENT b'76ee1fe80e79f906547a958ffa04e5b0'
ACTION QUERY 10000 5838 What are the latest measures for passenger profiling?
ACTION SERP 10000 5843 EXAMINE_SERP
ACTION SNIPPET 10000 5846 SNIPPET_RELEVANT b'b9ecd89acc8f94299f6d547d7c5c67b3'
ACTION DOC 10000 5866 EXAMINING_DOCUMENT b'b9ecd89acc8f94299f6d547d7c5c67b3'
ACTION SNIPPET 10000 5869 SNIPPET_NOT_RELEVANT b'd4d17d05d081ada7f432076bb1b88e14'
ACTION SNIPPET 10000 5872 SNIPPET_NOT_RELEVANT b'fe7e38d4-3804-11e2-8a97-363b0f9a0ab3'
ACTION SNIPPET 10000 5875 SNIPPET_RELEVANT b'81d9cbceaccb10f54dab5d78d33bbbe0'
ACTION DOC 10000 5895 EXAMINING_DOCUMENT b'81d9cbceaccb10f54dab5d78d33bbbe0'
ACTION QUERY 10000 5905 How do airports prevent unauthorized access?
ACTION SERP 10000 5910 EXAMINE_SERP
ACTION SNIPPET 10000 5913 SNIPPET_NOT_RELEVANT b'e7b45d01a950cd8831162e5aa96f30da'
ACTION SNIPPET 10000 5916 SNIPPET_RELEVANT b'9e6977b2a764ff7a1ff0723f98352204'
ACTION DOC 10000 5936 EXAMINING_DOCUMENT b'9e6977b2a764ff7a1ff0723f98352204'
ACTION SNIPPET 10000 5939 SNIPPET_NOT_RELEVANT b'614b21733f0c0805ff6315b658ce5445'
ACTION SNIPPET 10000 5942 SNIPPET_NOT_RELEVANT b'a164c1a4-5d72-11e5-b38e-06883aacba64'
ACTION SNIPPET 10000 5945 SNIPPET_NOT_RELEVANT b'47f7f3c436a16c4730875d3b6cd00839'
ACTION SNIPPET 10000 5948 SNIPPET_RELEVANT b'0c732099507716c4e48dad15dda526be'
ACTION DOC 10000 5968 EXAMINING_DOCUMENT b'0c732099507716c4e48dad15dda526be'
ACTION QUERY 10000 5978 What is the role of international cooperation in airport security?
ACTION SERP 10000 5983 EXAMINE_SERP
ACTION SNIPPET 10000 5986 SNIPPET_NOT_RELEVANT b'578f8cb0-ff2d-11e4-805c-c3f407e5a9e9'
ACTION SNIPPET 10000 5989 SEEN_PREVIOUSLY b'aed3d7417629c12680a0f82ec2399b0e'
ACTION SNIPPET 10000 5992 SNIPPET_NOT_RELEVANT b'000f4c71d82856a1584c4a3c62c71454'
ACTION SNIPPET 10000 5995 SNIPPET_NOT_RELEVANT b'f2ef9caa-a4d7-11e4-a2b2-776095f393b2'
ACTION SNIPPET 10000 5998 SNIPPET_NOT_RELEVANT b'd33bf7e39a102bd0a8150781dbd9461a'
ACTION SNIPPET 10000 6001 SNIPPET_NOT_RELEVANT b'971023fe-e171-11e1-89f7-76e23a982d06'
ACTION SNIPPET 10000 6004 SNIPPET_NOT_RELEVANT b'09093f9b3efb7c94dbef0df0fb8ce27b'
ACTION SNIPPET 10000 6007 SNIPPET_RELEVANT b'924aa8ba-d178-11e2-9577-df9f1c3348f5'
ACTION DOC 10000 6027 EXAMINING_DOCUMENT b'924aa8ba-d178-11e2-9577-df9f1c3348f5'
ACTION SNIPPET 10000 6030 SNIPPET_NOT_RELEVANT b'b160a985863c3bc00414fc719fb5aca2'
ACTION QUERY 10000 6040 How do airports train security personnel?
ACTION SERP 10000 6045 EXAMINE_SERP
ACTION SNIPPET 10000 6048 SEEN_PREVIOUSLY b'ed60fe5366481fdf69bef10b71c2ba09'
ACTION SNIPPET 10000 6051 SEEN_PREVIOUSLY b'c79b3da6-6f1a-11e2-8b8d-e0b59a1b8e2a'
ACTION SNIPPET 10000 6054 SNIPPET_NOT_RELEVANT b'91e5b42b9e7d5f3cc78d3cff439ff877'
ACTION SNIPPET 10000 6057 SEEN_PREVIOUSLY b'aba4fc8c24fc4f75fb541f9f70893bd6'
ACTION SNIPPET 10000 6060 SEEN_PREVIOUSLY b'6be2f768-6ed6-11e2-ac36-3d8d9dcaa2e2'
ACTION SNIPPET 10000 6063 SEEN_PREVIOUSLY b'4d0dc5d1d779de995afbfc34ba0d984e'
ACTION SNIPPET 10000 6066 SEEN_PREVIOUSLY b'e6b1f52823a64bef434245fa058fbfec'
ACTION SNIPPET 10000 6069 SEEN_PREVIOUSLY b'4d694e6e-1215-11e6-8967-7ac733c56f12'
ACTION SNIPPET 10000 6072 SNIPPET_NOT_RELEVANT b'dd2cced8-4b75-11e6-8dac-0c6e4accc5b1'
ACTION SNIPPET 10000 6075 SEEN_PREVIOUSLY b'876c1466-88cb-11e6-875e-2c1bfe943b66'
ACTION SNIPPET 10000 6078 SNIPPET_NOT_RELEVANT b'acbeed9c-5227-11e4-809b-8cc0a295c773'
ACTION SNIPPET 10000 6081 SNIPPET_RELEVANT b'eaf05761e138a74a44fe60b7b1068463'
ACTION DOC 10000 6101 EXAMINING_DOCUMENT b'eaf05761e138a74a44fe60b7b1068463'
ACTION QUERY 10000 6111 What are the measures to prevent cyber attacks on airport systems?
ACTION SERP 10000 6116 EXAMINE_SERP
ACTION SNIPPET 10000 6119 SNIPPET_NOT_RELEVANT b'48e1a7ae-a969-11e3-8599-ce7295b6851c'
ACTION SNIPPET 10000 6122 SNIPPET_NOT_RELEVANT b'1ec48a2a-8591-11e1-abb4-839961045500'
ACTION SNIPPET 10000 6125 SNIPPET_NOT_RELEVANT b'0432ee1896f006af29d3ca55414f9aed'
ACTION SNIPPET 10000 6128 SNIPPET_RELEVANT b'39a04852-b8df-11e2-aa9e-a02b765ff0ea'
ACTION DOC 10000 6148 EXAMINING_DOCUMENT b'39a04852-b8df-11e2-aa9e-a02b765ff0ea'
ACTION SNIPPET 10000 6151 SNIPPET_RELEVANT b'cc96bdf6-8aed-11e1-b038-798d3f968a3f'
ACTION DOC 10000 6171 EXAMINING_DOCUMENT b'cc96bdf6-8aed-11e1-b038-798d3f968a3f'
ACTION QUERY 10000 6181 How do airports share intelligence on security threats?
ACTION SERP 10000 6186 EXAMINE_SERP
ACTION SNIPPET 10000 6189 SNIPPET_NOT_RELEVANT b'a2768b7e-3a46-11e7-a59b-26e0451a96fd'
ACTION SNIPPET 10000 6192 SNIPPET_NOT_RELEVANT b'e8dd3d86-988b-11e1-9c00-4876538800d6'
ACTION SNIPPET 10000 6195 SNIPPET_RELEVANT b'b7c4c3ac-2146-11e6-8690-f14ca9de2972'
ACTION DOC 10000 6215 EXAMINING_DOCUMENT b'b7c4c3ac-2146-11e6-8690-f14ca9de2972'
ACTION SNIPPET 10000 6218 SEEN_PREVIOUSLY b'5d9d3259b1068d987537826300058fcb'
ACTION SNIPPET 10000 6221 SEEN_PREVIOUSLY b'd4efd080-0dcb-11e7-9d5a-a83e627dc120'
ACTION SNIPPET 10000 6224 SNIPPET_RELEVANT b'a7a9b7c587c8f590df2c1cbc8140435a'
ACTION DOC 10000 6244 EXAMINING_DOCUMENT b'a7a9b7c587c8f590df2c1cbc8140435a'
ACTION QUERY 10000 6254 What is the impact of airport security on environmental sustainability?
ACTION SERP 10000 6259 EXAMINE_SERP
ACTION SNIPPET 10000 6262 SNIPPET_NOT_RELEVANT b'0cd2dc225dfc649727153f4e9e2c2603'
ACTION SNIPPET 10000 6265 SNIPPET_RELEVANT b'e5180c96-7f12-11e5-afce-2afd1d3eb896'
ACTION DOC 10000 6285 EXAMINING_DOCUMENT b'e5180c96-7f12-11e5-afce-2afd1d3eb896'
ACTION SNIPPET 10000 6288 SNIPPET_RELEVANT b'9d3b5792307ed0e87a7cb7406d2c8c6e'
ACTION DOC 10000 6308 EXAMINING_DOCUMENT b'9d3b5792307ed0e87a7cb7406d2c8c6e'
ACTION QUERY 10000 6318 How do airports deal with emergencies?
ACTION SERP 10000 6323 EXAMINE_SERP
ACTION SNIPPET 10000 6326 SNIPPET_NOT_RELEVANT b'005308753e2d6f8a71c8be31be210e28'
ACTION SNIPPET 10000 6329 SEEN_PREVIOUSLY b'99ba03e0e47b9a9c3e1b8047457ac434'
ACTION SNIPPET 10000 6332 SNIPPET_NOT_RELEVANT b'be71fd450298855fe5275faa41509302'
ACTION SNIPPET 10000 6335 SNIPPET_NOT_RELEVANT b'c5cc3a42-b336-11e2-9a98-4be1688d7d84'
ACTION SNIPPET 10000 6338 SEEN_PREVIOUSLY b'6b59ddc8-21a3-11e2-ac85-e669876c6a24'
ACTION SNIPPET 10000 6341 SNIPPET_NOT_RELEVANT b'8a99aa02-a013-11e3-9ba6-800d1192d08b'
ACTION SNIPPET 10000 6344 SNIPPET_NOT_RELEVANT b'd1075c2a02617798347fafeea0107fa1'
ACTION SNIPPET 10000 6347 SNIPPET_NOT_RELEVANT b'9c190425a57bf42cca77017fa9d0052a'
ACTION SNIPPET 10000 6350 SNIPPET_RELEVANT b'0f99dff8-11f4-11e5-a0dc-2b6f404ff5cf'
ACTION DOC 10000 6370 EXAMINING_DOCUMENT b'0f99dff8-11f4-11e5-a0dc-2b6f404ff5cf'
ACTION QUERY 10000 6380 What is the role of passengers in airport security?
ACTION SERP 10000 6385 EXAMINE_SERP
ACTION SNIPPET 10000 6388 SNIPPET_RELEVANT b'09093f9b3efb7c94dbef0df0fb8ce27b'
ACTION DOC 10000 6408 EXAMINING_DOCUMENT b'09093f9b3efb7c94dbef0df0fb8ce27b'
ACTION MARK 10000 6411 CONSIDERED_RELEVANT b'09093f9b3efb7c94dbef0df0fb8ce27b'
ACTION SNIPPET 10000 6414 SNIPPET_RELEVANT b'31539508-028e-11e2-8102-ebee9c66e190'
ACTION DOC 10000 6434 EXAMINING_DOCUMENT b'31539508-028e-11e2-8102-ebee9c66e190'
ACTION SNIPPET 10000 6437 SNIPPET_NOT_RELEVANT b'52d995e2203db4235211e8a89343bdcf'
ACTION SNIPPET 10000 6440 SNIPPET_NOT_RELEVANT b'a537e9f8-2731-11e6-b989-4e5479715b54'
ACTION SNIPPET 10000 6443 SEEN_PREVIOUSLY b'1ad9d0f2-054e-11e4-a0dd-f2b22a257353'
ACTION SNIPPET 10000 6446 SEEN_PREVIOUSLY b'e6b1f52823a64bef434245fa058fbfec'
ACTION SNIPPET 10000 6449 SEEN_PREVIOUSLY b'b42df0e2a1e1759b538f3e3a8b5819c5'
ACTION SNIPPET 10000 6452 SNIPPET_RELEVANT b'cef9ebc7fa7c0fe98b98513432876273'
ACTION DOC 10000 6472 EXAMINING_DOCUMENT b'cef9ebc7fa7c0fe98b98513432876273'
ACTION QUERY 10000 6482 What are the best practices for airport security?
ACTION SERP 10000 6487 EXAMINE_SERP
ACTION SNIPPET 10000 6490 SEEN_PREVIOUSLY b'befaf098-fdb9-11e5-80e4-c381214de1a3'
ACTION SNIPPET 10000 6493 SNIPPET_RELEVANT b'152e64a4-4437-11e6-88d0-6adee48be8bc'
ACTION DOC 10000 6513 EXAMINING_DOCUMENT b'152e64a4-4437-11e6-88d0-6adee48be8bc'
ACTION MARK 10000 6516 CONSIDERED_RELEVANT b'152e64a4-4437-11e6-88d0-6adee48be8bc'
ACTION SNIPPET 10000 6519 SEEN_PREVIOUSLY b'2a15d291261ae0673ef92e9c4a4c0298'
ACTION SNIPPET 10000 6522 SNIPPET_NOT_RELEVANT b'e022f382-37da-11e6-a254-2b336e293a3c'
ACTION SNIPPET 10000 6525 SEEN_PREVIOUSLY b'b3a34237f90c73c2c53e8d87b65ab658'
ACTION SNIPPET 10000 6528 SNIPPET_NOT_RELEVANT b'48f9a5bd3cbe3b6fbb7ce903b8500ceb'
ACTION SNIPPET 10000 6531 SNIPPET_NOT_RELEVANT b'5c07b41423a80295693072c86366380b'
ACTION SNIPPET 10000 6534 SEEN_PREVIOUSLY b'0ad0297b51760f715083385fde0e0ef2'
ACTION SNIPPET 10000 6537 SEEN_PREVIOUSLY b'ed60fe5366481fdf69bef10b71c2ba09'
ACTION SNIPPET 10000 6540 SNIPPET_RELEVANT b'27e17bfa-0bec-11e6-a6b6-2e6de3695b0e'
ACTION DOC 10000 6560 EXAMINING_DOCUMENT b'27e17bfa-0bec-11e6-a6b6-2e6de3695b0e'
ACTION SNIPPET 10000 6563 SNIPPET_RELEVANT b'65d53116b571de2760d7cf6c1160e2ef'
ACTION DOC 10000 6583 EXAMINING_DOCUMENT b'65d53116b571de2760d7cf6c1160e2ef'
ACTION QUERY 10000 6593 How do airports prevent weapons from getting on board?
ACTION SERP 10000 6598 EXAMINE_SERP
ACTION SNIPPET 10000 6601 SNIPPET_NOT_RELEVANT b'34674b1e-1381-11e2-be82-c3411b7680a9'
ACTION SNIPPET 10000 6604 SNIPPET_NOT_RELEVANT b'425159eee5160a03f47580bb9a959bb3'
ACTION SNIPPET 10000 6607 SNIPPET_NOT_RELEVANT b'fb61293a-1316-11e2-9a39-1f5a7f6fe945'
ACTION SNIPPET 10000 6610 SNIPPET_RELEVANT b'cc2ae606f257c604ea083fba3eabe027'
ACTION DOC 10000 6630 EXAMINING_DOCUMENT b'cc2ae606f257c604ea083fba3eabe027'
ACTION SNIPPET 10000 6633 SNIPPET_NOT_RELEVANT b'd0e3ed3d2d9e28328241290ddbf2b988'
ACTION SNIPPET 10000 6636 SEEN_PREVIOUSLY b'0bf6de6987f7f5d6ef2169c265e6f808'
ACTION SNIPPET 10000 6639 SNIPPET_NOT_RELEVANT b'47cdba7281abe1f406a86f3adefe1405'
ACTION SNIPPET 10000 6642 SNIPPET_RELEVANT b'335d79a7ad7a9a95eb32e94aa269ae1d'
ACTION DOC 10000 6662 EXAMINING_DOCUMENT b'335d79a7ad7a9a95eb32e94aa269ae1d'
ACTION QUERY 10000 6672 What is the role of airport security in crisis management?
ACTION SERP 10000 6677 EXAMINE_SERP
ACTION SNIPPET 10000 6680 SEEN_PREVIOUSLY b'27e17bfa-0bec-11e6-a6b6-2e6de3695b0e'
ACTION SNIPPET 10000 6683 SNIPPET_NOT_RELEVANT b'fdc65585225f7fd5a21d24f9b32f1c4d'
ACTION SNIPPET 10000 6686 SNIPPET_RELEVANT b'03595a50-7781-11e5-a958-d889faf561dc'
ACTION DOC 10000 6706 EXAMINING_DOCUMENT b'03595a50-7781-11e5-a958-d889faf561dc'
ACTION SNIPPET 10000 6709 SNIPPET_NOT_RELEVANT b'a5a99d58-7080-11e6-9705-23e51a2f424d'
ACTION SNIPPET 10000 6712 SEEN_PREVIOUSLY b'31539508-028e-11e2-8102-ebee9c66e190'
ACTION SNIPPET 10000 6715 SNIPPET_RELEVANT b'5e2a78ee666e1691711d6f01d421ea6f'
ACTION DOC 10000 6735 EXAMINING_DOCUMENT b'5e2a78ee666e1691711d6f01d421ea6f'
ACTION QUERY 10000 6745 How do airports prevent contagious diseases from spreading?
ACTION SERP 10000 6750 EXAMINE_SERP
ACTION SNIPPET 10000 6753 SNIPPET_RELEVANT b'49fc32d9efb6033eca0f817d4183d422'
ACTION DOC 10000 6773 EXAMINING_DOCUMENT b'49fc32d9efb6033eca0f817d4183d422'
ACTION SNIPPET 10000 6776 SNIPPET_RELEVANT b'7f7e99b6-b0b1-11e4-854b-a38d13486ba1'
ACTION DOC 10000 6796 EXAMINING_DOCUMENT b'7f7e99b6-b0b1-11e4-854b-a38d13486ba1'
ACTION QUERY 10000 6806 What is the impact of airport security on human rights?
ACTION SERP 10000 6811 EXAMINE_SERP
ACTION SNIPPET 10000 6814 SNIPPET_RELEVANT b'99931b13980b8342bf41bdc36b9724aa'
ACTION DOC 10000 6834 EXAMINING_DOCUMENT b'99931b13980b8342bf41bdc36b9724aa'
ACTION SNIPPET 10000 6837 SNIPPET_RELEVANT b'ee7fed4c7e36a0e19438cf802b955bc4'
ACTION DOC 10000 6857 EXAMINING_DOCUMENT b'ee7fed4c7e36a0e19438cf802b955bc4'
ACTION QUERY 10000 6867 How do airports conduct background checks on employees?
ACTION SERP 10000 6872 EXAMINE_SERP
ACTION SNIPPET 10000 6875 SEEN_PREVIOUSLY b'f73cad84-e76c-11e4-9a6a-c1ab95a0600b'
ACTION SNIPPET 10000 6878 SEEN_PREVIOUSLY b'4120d4ea1b766740ef0fbb9dc20b9e10'
ACTION SNIPPET 10000 6881 SNIPPET_RELEVANT b'e8091b02-464d-11e3-b6f8-3782ff6cb769'
ACTION DOC 10000 6901 EXAMINING_DOCUMENT b'e8091b02-464d-11e3-b6f8-3782ff6cb769'
ACTION SNIPPET 10000 6904 SNIPPET_NOT_RELEVANT b'5963f486-fb5c-11e1-b2af-1f7d12fe907a'
ACTION SNIPPET 10000 6907 SNIPPET_RELEVANT b'7d20ad5c312662be6439da64612a8106'
ACTION DOC 10000 6927 EXAMINING_DOCUMENT b'7d20ad5c312662be6439da64612a8106'
ACTION QUERY 10000 6937 What measures are taken to protect airport infrastructure?
ACTION SERP 10000 6942 EXAMINE_SERP
ACTION SNIPPET 10000 6945 SEEN_PREVIOUSLY b'a96b484c-5890-11e4-8264-deed989ae9a2'
ACTION SNIPPET 10000 6948 SNIPPET_NOT_RELEVANT b'1ec48a2a-8591-11e1-abb4-839961045500'
ACTION SNIPPET 10000 6951 SNIPPET_NOT_RELEVANT b'93f9b9178c8fb6ab51af214438b0b14b'
ACTION SNIPPET 10000 6954 SNIPPET_RELEVANT b'4265482e-e7f2-11e2-aa9f-c03a72e2d342'
ACTION DOC 10000 6974 EXAMINING_DOCUMENT b'4265482e-e7f2-11e2-aa9f-c03a72e2d342'
ACTION SNIPPET 10000 6977 SNIPPET_NOT_RELEVANT b'7078199c-5669-11e1-b179-a3550fc9144e'
ACTION SNIPPET 10000 6980 SNIPPET_NOT_RELEVANT b'b6a76b56e37887151b330208104c4a9e'
ACTION SNIPPET 10000 6983 SNIPPET_NOT_RELEVANT b'd3b31a93fcb0576256b3c42d85076551'
ACTION SNIPPET 10000 6986 SNIPPET_RELEVANT b'26848ef918203ae030daa9abc96c090b'
ACTION DOC 10000 7006 EXAMINING_DOCUMENT b'26848ef918203ae030daa9abc96c090b'
ACTION QUERY 10000 7016 What is the response time for security threats in airports?
ACTION SERP 10000 7021 EXAMINE_SERP
ACTION SNIPPET 10000 7024 SEEN_PREVIOUSLY b'ed60fe5366481fdf69bef10b71c2ba09'
ACTION SNIPPET 10000 7027 SEEN_PREVIOUSLY b'0bf6de6987f7f5d6ef2169c265e6f808'
ACTION SNIPPET 10000 7030 SNIPPET_RELEVANT b'1885cddd036143cd1665ae91a797b163'
ACTION DOC 10000 7050 EXAMINING_DOCUMENT b'1885cddd036143cd1665ae91a797b163'
ACTION SNIPPET 10000 7053 SEEN_PREVIOUSLY b'e8b396d2774dff51cf163539e235176e'
ACTION SNIPPET 10000 7056 SEEN_PREVIOUSLY b'a4450c72-3e0d-11e6-a66f-aa6c1883b6b1'
ACTION SNIPPET 10000 7059 SEEN_PREVIOUSLY b'e8023cac-5c14-11e7-9fc6-c7ef4bc58d13'
ACTION SNIPPET 10000 7062 SEEN_PREVIOUSLY b'1d646e0c-efca-11e3-bf76-447a5df6411f'
ACTION SNIPPET 10000 7065 SEEN_PREVIOUSLY b'5a27c15f7aabc2159b0291d370c74ffb'
ACTION SNIPPET 10000 7068 SEEN_PREVIOUSLY b'f52deaeee008d3794df2d24d258a95ca'
ACTION QUERY 10000 7078 How do airports ensure the safety of VIPs?
ACTION SERP 10000 7083 EXAMINE_SERP
ACTION SNIPPET 10000 7086 SNIPPET_NOT_RELEVANT b'e0c57b80-43b3-11e2-8061-253bccfc7532'
ACTION SNIPPET 10000 7089 SNIPPET_RELEVANT b'bb38f75cbd09c0183d76fe4990eb67d2'
ACTION DOC 10000 7109 EXAMINING_DOCUMENT b'bb38f75cbd09c0183d76fe4990eb67d2'
ACTION SNIPPET 10000 7112 SNIPPET_NOT_RELEVANT b'b033e88d8ed24a9e81947b46ce998610'
ACTION SNIPPET 10000 7115 SNIPPET_NOT_RELEVANT b'e3973ecc-9302-11e2-a31e-14700e2724e4'
ACTION SNIPPET 10000 7118 SNIPPET_RELEVANT b'4ceb59b595f80ab8d2a405003e999aa4'
ACTION DOC 10000 7138 EXAMINING_DOCUMENT b'4ceb59b595f80ab8d2a405003e999aa4'
ACTION QUERY 10000 7148 What are the measures for detecting explosives in airports?
ACTION SERP 10000 7153 EXAMINE_SERP
ACTION SNIPPET 10000 7156 SEEN_PREVIOUSLY b'befaf098-fdb9-11e5-80e4-c381214de1a3'
