ACTION QUERY 10000 10 journalist risks
ACTION SNIPPET 10000 8745 SNIPPET_RELEVANT b'1651918'
ACTION DOC 10000 8765 EXAMINING_DOCUMENT b'1651918'
ACTION SNIPPET 10000 8768 SNIPPET_NOT_RELEVANT b'1848315'
ACTION SNIPPET 10000 8771 SEEN_PREVIOUSLY b'1831146'
ACTION QUERY 10000 8781 Media independent reporting risks
ACTION SERP 10000 8786 EXAMINE_SERP
ACTION SNIPPET 10000 8789 SEEN_PREVIOUSLY b'1096101'
ACTION SNIPPET 10000 8792 SEEN_PREVIOUSLY b'728912'
ACTION SNIPPET 10000 8795 SNIPPET_RELEVANT b'1400735'
ACTION DOC 10000 8815 EXAMINING_DOCUMENT b'1400735'
ACTION SNIPPET 10000 8818 SNIPPET_NOT_RELEVANT b'717189'
ACTION SNIPPET 10000 8821 SEEN_PREVIOUSLY b'1651918'
ACTION SNIPPET 10000 8824 SEEN_PREVIOUSLY b'1228123'
ACTION SNIPPET 10000 8827 SNIPPET_RELEVANT b'1096113'
ACTION DOC 10000 8847 EXAMINING_DOCUMENT b'1096113'
ACTION QUERY 10000 8857 Data journalism risks
ACTION SERP 10000 8862 EXAMINE_SERP
ACTION SNIPPET 10000 8865 SNIPPET_RELEVANT b'1724134'
ACTION DOC 10000 8885 EXAMINING_DOCUMENT b'1724134'
ACTION SNIPPET 10000 8888 SNIPPET_NOT_RELEVANT b'1763615'
ACTION SNIPPET 10000 8891 SNIPPET_NOT_RELEVANT b'149961'
ACTION SNIPPET 10000 8894 SNIPPET_NOT_RELEVANT b'1723525'
ACTION SNIPPET 10000 8897 SNIPPET_RELEVANT b'60123'
ACTION DOC 10000 8917 EXAMINING_DOCUMENT b'60123'
ACTION QUERY 10000 8927 Journalist online harassment
ACTION SERP 10000 8932 EXAMINE_SERP
ACTION SNIPPET 10000 8935 SNIPPET_NOT_RELEVANT b'1273775'
ACTION SNIPPET 10000 8938 SEEN_PREVIOUSLY b'359191'
ACTION SNIPPET 10000 8941 SNIPPET_RELEVANT b'1525879'
ACTION DOC 10000 8961 EXAMINING_DOCUMENT b'1525879'
ACTION SNIPPET 10000 8964 SNIPPET_NOT_RELEVANT b'1106647'
ACTION SNIPPET 10000 8967 SEEN_PREVIOUSLY b'1279275'
ACTION SNIPPET 10000 8970 SNIPPET_NOT_RELEVANT b'529623'
ACTION SNIPPET 10000 8973 SEEN_PREVIOUSLY b'1439158'
ACTION SNIPPET 10000 8976 SNIPPET_RELEVANT b'1399753'
ACTION DOC 10000 8996 EXAMINING_DOCUMENT b'1399753'
ACTION QUERY 10000 9006 Media online harassment
ACTION SERP 10000 9011 EXAMINE_SERP
ACTION SNIPPET 10000 9014 SNIPPET_RELEVANT b'1273775'
ACTION DOC 10000 9034 EXAMINING_DOCUMENT b'1273775'
ACTION SNIPPET 10000 9037 SEEN_PREVIOUSLY b'1525879'
ACTION SNIPPET 10000 9040 SNIPPET_NOT_RELEVANT b'1649545'
ACTION SNIPPET 10000 9043 SNIPPET_RELEVANT b'1606705'
ACTION DOC 10000 9063 EXAMINING_DOCUMENT b'1606705'
ACTION QUERY 10000 9073 Journalist health risks
ACTION SERP 10000 9078 EXAMINE_SERP
ACTION SNIPPET 10000 9081 SEEN_PREVIOUSLY b'728912'
ACTION SNIPPET 10000 9084 SEEN_PREVIOUSLY b'1547678'
ACTION SNIPPET 10000 9087 SEEN_PREVIOUSLY b'1544859'
ACTION SNIPPET 10000 9090 SNIPPET_NOT_RELEVANT b'504315'
ACTION SNIPPET 10000 9093 SNIPPET_RELEVANT b'1606523'
ACTION DOC 10000 9113 EXAMINING_DOCUMENT b'1606523'
ACTION SNIPPET 10000 9116 SNIPPET_RELEVANT b'1217162'
ACTION DOC 10000 9136 EXAMINING_DOCUMENT b'1217162'
ACTION QUERY 10000 9146 Media health risks
ACTION SERP 10000 9151 EXAMINE_SERP
ACTION SNIPPET 10000 9154 SEEN_PREVIOUSLY b'1400735'
ACTION SNIPPET 10000 9157 SNIPPET_RELEVANT b'1128257'
ACTION DOC 10000 9177 EXAMINING_DOCUMENT b'1128257'
ACTION SNIPPET 10000 9180 SNIPPET_NOT_RELEVANT b'1421704'
ACTION SNIPPET 10000 9183 SNIPPET_NOT_RELEVANT b'327114'
ACTION SNIPPET 10000 9186 SNIPPET_RELEVANT b'1334131'
ACTION DOC 10000 9206 EXAMINING_DOCUMENT b'1334131'
ACTION QUERY 10000 9216 Journalist safety laws
ACTION SERP 10000 9221 EXAMINE_SERP
ACTION SNIPPET 10000 9224 SEEN_PREVIOUSLY b'1772081'
ACTION SNIPPET 10000 9227 SEEN_PREVIOUSLY b'572806'
ACTION SNIPPET 10000 9230 SEEN_PREVIOUSLY b'786822'
ACTION SNIPPET 10000 9233 SNIPPET_NOT_RELEVANT b'1347378'
ACTION SNIPPET 10000 9236 SEEN_PREVIOUSLY b'573949'
ACTION SNIPPET 10000 9239 SNIPPET_NOT_RELEVANT b'359224'
ACTION SNIPPET 10000 9242 SNIPPET_NOT_RELEVANT b'55018'
ACTION SNIPPET 10000 9245 SNIPPET_NOT_RELEVANT b'1688799'
ACTION SNIPPET 10000 9248 SNIPPET_NOT_RELEVANT b'1664328'
ACTION SNIPPET 10000 9251 SNIPPET_RELEVANT b'1724219'
ACTION DOC 10000 9271 EXAMINING_DOCUMENT b'1724219'
ACTION QUERY 10000 9281 Media safety laws
ACTION SERP 10000 9286 EXAMINE_SERP
ACTION SNIPPET 10000 9289 SEEN_PREVIOUSLY b'1772081'
ACTION SNIPPET 10000 9292 SEEN_PREVIOUSLY b'109095'
ACTION SNIPPET 10000 9295 SNIPPET_NOT_RELEVANT b'990683'
ACTION SNIPPET 10000 9298 SNIPPET_RELEVANT b'1547978'
ACTION DOC 10000 9318 EXAMINING_DOCUMENT b'1547978'
ACTION SNIPPET 10000 9321 SEEN_PREVIOUSLY b'156074'
ACTION SNIPPET 10000 9324 SNIPPET_NOT_RELEVANT b'1261465'
ACTION SNIPPET 10000 9327 SNIPPET_NOT_RELEVANT b'1111873'
ACTION SNIPPET 10000 9330 SNIPPET_NOT_RELEVANT b'832158'
ACTION SNIPPET 10000 9333 SNIPPET_RELEVANT b'162106'
ACTION DOC 10000 9353 EXAMINING_DOCUMENT b'162106'
ACTION QUERY 10000 9363 Journalist children safety risks
ACTION SERP 10000 9368 EXAMINE_SERP
ACTION SNIPPET 10000 9371 SNIPPET_NOT_RELEVANT b'1014594'
ACTION SNIPPET 10000 9374 SNIPPET_NOT_RELEVANT b'1435891'
ACTION SNIPPET 10000 9377 SNIPPET_NOT_RELEVANT b'1181967'
ACTION SNIPPET 10000 9380 SNIPPET_NOT_RELEVANT b'1515025'
ACTION SNIPPET 10000 9383 SNIPPET_NOT_RELEVANT b'1598314'
ACTION SNIPPET 10000 9386 SNIPPET_NOT_RELEVANT b'1109867'
ACTION SNIPPET 10000 9389 SNIPPET_NOT_RELEVANT b'1463182'
ACTION SNIPPET 10000 9392 SNIPPET_NOT_RELEVANT b'975063'
ACTION SNIPPET 10000 9395 SNIPPET_RELEVANT b'654056'
ACTION DOC 10000 9415 EXAMINING_DOCUMENT b'654056'
ACTION QUERY 10000 9425 Media children safety risks
ACTION SERP 10000 9430 EXAMINE_SERP
ACTION SNIPPET 10000 9433 SNIPPET_RELEVANT b'843269'
ACTION DOC 10000 9453 EXAMINING_DOCUMENT b'843269'
ACTION SNIPPET 10000 9456 SNIPPET_NOT_RELEVANT b'385668'
ACTION SNIPPET 10000 9459 SNIPPET_RELEVANT b'1181967'
ACTION DOC 10000 9479 EXAMINING_DOCUMENT b'1181967'
ACTION QUERY 10000 9489 Journalist abuse prevention
ACTION SERP 10000 9494 EXAMINE_SERP
ACTION SNIPPET 10000 9497 SNIPPET_NOT_RELEVANT b'506776'
ACTION SNIPPET 10000 9500 SNIPPET_NOT_RELEVANT b'216266'
ACTION SNIPPET 10000 9503 SNIPPET_NOT_RELEVANT b'1719963'
ACTION SNIPPET 10000 9506 SNIPPET_RELEVANT b'1445461'
ACTION DOC 10000 9526 EXAMINING_DOCUMENT b'1445461'
ACTION SNIPPET 10000 9529 SEEN_PREVIOUSLY b'346960'
ACTION SNIPPET 10000 9532 SNIPPET_NOT_RELEVANT b'221496'
ACTION SNIPPET 10000 9535 SEEN_PREVIOUSLY b'1279275'
ACTION SNIPPET 10000 9538 SNIPPET_NOT_RELEVANT b'1048062'
ACTION SNIPPET 10000 9541 SEEN_PREVIOUSLY b'1028944'
ACTION QUERY 10000 9551 Media abuse prevention
ACTION SERP 10000 9556 EXAMINE_SERP
ACTION SNIPPET 10000 9559 SNIPPET_RELEVANT b'1274995'
ACTION DOC 10000 9579 EXAMINING_DOCUMENT b'1274995'
ACTION SNIPPET 10000 9582 SNIPPET_NOT_RELEVANT b'1719963'
ACTION SNIPPET 10000 9585 SNIPPET_NOT_RELEVANT b'1368464'
ACTION SNIPPET 10000 9588 SNIPPET_RELEVANT b'216266'
ACTION DOC 10000 9608 EXAMINING_DOCUMENT b'216266'
ACTION QUERY 10000 9618 Journalist safety culture
ACTION SERP 10000 9623 EXAMINE_SERP
ACTION SNIPPET 10000 9626 SNIPPET_RELEVANT b'881056'
ACTION DOC 10000 9646 EXAMINING_DOCUMENT b'881056'
ACTION SNIPPET 10000 9649 SEEN_PREVIOUSLY b'993691'
ACTION SNIPPET 10000 9652 SEEN_PREVIOUSLY b'765922'
ACTION SNIPPET 10000 9655 SNIPPET_RELEVANT b'1662318'
ACTION DOC 10000 9675 EXAMINING_DOCUMENT b'1662318'
ACTION QUERY 10000 9685 Media safety culture
ACTION SERP 10000 9690 EXAMINE_SERP
ACTION SNIPPET 10000 9693 SEEN_PREVIOUSLY b'881056'
ACTION SNIPPET 10000 9696 SNIPPET_NOT_RELEVANT b'1486279'
ACTION SNIPPET 10000 9699 SEEN_PREVIOUSLY b'1662318'
ACTION SNIPPET 10000 9702 SEEN_PREVIOUSLY b'109095'
ACTION SNIPPET 10000 9705 SNIPPET_RELEVANT b'893931'
ACTION DOC 10000 9725 EXAMINING_DOCUMENT b'893931'
ACTION SNIPPET 10000 9728 SNIPPET_RELEVANT b'1545399'
ACTION DOC 10000 9748 EXAMINING_DOCUMENT b'1545399'
ACTION QUERY 10000 9758 Journalist harassment prevention
ACTION SERP 10000 9763 EXAMINE_SERP
ACTION SNIPPET 10000 9766 SEEN_PREVIOUSLY b'359191'
ACTION SNIPPET 10000 9769 SNIPPET_NOT_RELEVANT b'211607'
ACTION SNIPPET 10000 9772 SNIPPET_RELEVANT b'1232138'
ACTION DOC 10000 9792 EXAMINING_DOCUMENT b'1232138'
ACTION SNIPPET 10000 9795 SNIPPET_NOT_RELEVANT b'529623'
ACTION SNIPPET 10000 9798 SNIPPET_NOT_RELEVANT b'66459'
ACTION SNIPPET 10000 9801 SEEN_PREVIOUSLY b'1279275'
ACTION SNIPPET 10000 9804 SEEN_PREVIOUSLY b'1228123'
ACTION SNIPPET 10000 9807 SEEN_PREVIOUSLY b'1399753'
ACTION SNIPPET 10000 9810 SNIPPET_NOT_RELEVANT b'1725536'
ACTION QUERY 10000 9820 Media harassment prevention
ACTION SERP 10000 9825 EXAMINE_SERP
ACTION SNIPPET 10000 9828 SNIPPET_NOT_RELEVANT b'705543'
ACTION SNIPPET 10000 9831 SNIPPET_NOT_RELEVANT b'480543'
ACTION SNIPPET 10000 9834 SNIPPET_NOT_RELEVANT b'836477'
ACTION SNIPPET 10000 9837 SNIPPET_RELEVANT b'542150'
ACTION DOC 10000 9857 EXAMINING_DOCUMENT b'542150'
ACTION SNIPPET 10000 9860 SNIPPET_RELEVANT b'549233'
ACTION DOC 10000 9880 EXAMINING_DOCUMENT b'549233'
ACTION QUERY 10000 9890 Journalist undercover risks
ACTION SERP 10000 9895 EXAMINE_SERP
ACTION SNIPPET 10000 9898 SNIPPET_RELEVANT b'1621103'
ACTION DOC 10000 9918 EXAMINING_DOCUMENT b'1621103'
ACTION SNIPPET 10000 9921 SNIPPET_RELEVANT b'1205652'
ACTION DOC 10000 9941 EXAMINING_DOCUMENT b'1205652'
ACTION QUERY 10000 9951 Media undercover risks
ACTION SERP 10000 9956 EXAMINE_SERP
ACTION SNIPPET 10000 9959 SNIPPET_RELEVANT b'989338'
ACTION DOC 10000 9979 EXAMINING_DOCUMENT b'989338'
ACTION SNIPPET 10000 9982 SNIPPET_NOT_RELEVANT b'506425'
ACTION SNIPPET 10000 9985 SNIPPET_RELEVANT b'897304'
ACTION DOC 10000 10005 EXAMINING_DOCUMENT b'897304'
INFO SUMMARY 
INFO TOTAL_QUERIES_ISSUED 94
INFO TOTAL_SNIPPETS_EXAMINED 771
INFO TOTAL_DOCUMENTS_EXAMINED 297
INFO TOTAL_DOCUMENTS_MARKED_RELEVANT 114
INFO TOTAL_ATTRACTIVE_SERP_IMPRESSIONS 94
INFO TOTAL_UNATTRACTIVE_SERP_IMPRESSIONS 0
