ACTION QUERY 10000 10 email scams
ACTION SNIPPET 10000 2985 SNIPPET_NOT_RELEVANT b'1abd11cf2e16e95a2b2079114e381ae4'
ACTION SNIPPET 10000 2988 SEEN_PREVIOUSLY b'46da49f1355db6c82e3bc6447fae953b'
ACTION SNIPPET 10000 2991 SNIPPET_NOT_RELEVANT b'990bab61a004f336afab3307b340e773'
ACTION SNIPPET 10000 2994 SEEN_PREVIOUSLY b'7ef04be78833df2c0aab3f4a14693c5c'
ACTION SNIPPET 10000 2997 SNIPPET_NOT_RELEVANT b'170e1fc7128a769ac4f20fdcd9c24d8a'
ACTION SNIPPET 10000 3000 SEEN_PREVIOUSLY b'6db0894a3db834d15077f5ba2c9f7292'
ACTION SNIPPET 10000 3003 SNIPPET_NOT_RELEVANT b'bc5053c2-b987-11e5-99f3-184bc379b12d'
ACTION SNIPPET 10000 3006 SNIPPET_NOT_RELEVANT b'a9611516a7d5d6a8879608ca9fb6e7d9'
ACTION SNIPPET 10000 3009 SEEN_PREVIOUSLY b'92b395c2-df04-11e5-846c-10191d1fc4ec'
ACTION SNIPPET 10000 3012 SNIPPET_NOT_RELEVANT b'd2f55032d6cf8ffe35690ebc4649d66b'
ACTION SNIPPET 10000 3015 SNIPPET_NOT_RELEVANT b'dd1a19c8a3b20416f1a8869b3efe7f5f'
ACTION SNIPPET 10000 3018 SEEN_PREVIOUSLY b'fa58c9228aeebb11c05ee9ff2b3db9b3'
ACTION QUERY 10000 3028 Email scams posing as lottery winnings
ACTION SERP 10000 3033 EXAMINE_SERP
ACTION SNIPPET 10000 3036 SNIPPET_NOT_RELEVANT b'bc5053c2-b987-11e5-99f3-184bc379b12d'
ACTION SNIPPET 10000 3039 SNIPPET_NOT_RELEVANT b'fc061574-0981-11e2-a10c-fa5a255a9258'
ACTION SNIPPET 10000 3042 SNIPPET_NOT_RELEVANT b'43f0f2532dc465b77e86842c3f09d903'
ACTION SNIPPET 10000 3045 SNIPPET_NOT_RELEVANT b'8f82241c-09dd-11e3-8974-f97ab3b3c677'
ACTION SNIPPET 10000 3048 SNIPPET_NOT_RELEVANT b'de07cba4-b411-11e2-bbf2-a6f9e9d79e19'
ACTION SNIPPET 10000 3051 SNIPPET_NOT_RELEVANT b'b095f5d6-168b-11e5-9ddc-e3353542100c'
ACTION SNIPPET 10000 3054 SEEN_PREVIOUSLY b'92b395c2-df04-11e5-846c-10191d1fc4ec'
ACTION SNIPPET 10000 3057 SNIPPET_NOT_RELEVANT b'a9611516a7d5d6a8879608ca9fb6e7d9'
ACTION SNIPPET 10000 3060 SNIPPET_NOT_RELEVANT b'00de3d66118794a049442a4655aa2883'
ACTION SNIPPET 10000 3063 SNIPPET_NOT_RELEVANT b'dc09e141138178ae38e652d08d5468be'
ACTION SNIPPET 10000 3066 SNIPPET_NOT_RELEVANT b'1abd11cf2e16e95a2b2079114e381ae4'
ACTION SNIPPET 10000 3069 SEEN_PREVIOUSLY b'46da49f1355db6c82e3bc6447fae953b'
ACTION SNIPPET 10000 3072 SNIPPET_NOT_RELEVANT b'ec03e17e-b06f-11e3-a49e-76adc9210f19'
ACTION SNIPPET 10000 3075 SNIPPET_NOT_RELEVANT b'db55781e4e6d17b9a9c26b7410021f02'
ACTION SNIPPET 10000 3078 SEEN_PREVIOUSLY b'7ef04be78833df2c0aab3f4a14693c5c'
ACTION QUERY 10000 3088 Email scams posing as tech support
ACTION SERP 10000 3093 EXAMINE_SERP
ACTION SNIPPET 10000 3096 SNIPPET_NOT_RELEVANT b'72bfab22-4b90-11e1-8d55-edfca0e33083'
ACTION SNIPPET 10000 3099 SEEN_PREVIOUSLY b'92b395c2-df04-11e5-846c-10191d1fc4ec'
ACTION SNIPPET 10000 3102 SNIPPET_NOT_RELEVANT b'990bab61a004f336afab3307b340e773'
ACTION SNIPPET 10000 3105 SNIPPET_NOT_RELEVANT b'a2f2ce812b1389c39857d322e86395ab'
ACTION SNIPPET 10000 3108 SNIPPET_NOT_RELEVANT b'a9611516a7d5d6a8879608ca9fb6e7d9'
ACTION SNIPPET 10000 3111 SNIPPET_NOT_RELEVANT b'dc09e141138178ae38e652d08d5468be'
ACTION SNIPPET 10000 3114 SNIPPET_NOT_RELEVANT b'1abd11cf2e16e95a2b2079114e381ae4'
ACTION SNIPPET 10000 3117 SEEN_PREVIOUSLY b'46da49f1355db6c82e3bc6447fae953b'
ACTION SNIPPET 10000 3120 SEEN_PREVIOUSLY b'7ef04be78833df2c0aab3f4a14693c5c'
ACTION SNIPPET 10000 3123 SNIPPET_NOT_RELEVANT b'97f37b438bb3a9e1ce875256fe294e41'
ACTION SNIPPET 10000 3126 SNIPPET_NOT_RELEVANT b'64a08de748ac1f00c6ac37939359586d'
ACTION SNIPPET 10000 3129 SNIPPET_NOT_RELEVANT b'12fbe3944f532a184de200c7e4da5e30'
ACTION SNIPPET 10000 3132 SNIPPET_NOT_RELEVANT b'95b3fdd9cea297b3ed1a35206a6d075c'
ACTION SNIPPET 10000 3135 SNIPPET_NOT_RELEVANT b'bc5053c2-b987-11e5-99f3-184bc379b12d'
ACTION SNIPPET 10000 3138 SNIPPET_NOT_RELEVANT b'4763eee6-0206-11e4-8572-4b1b969b6322'
ACTION QUERY 10000 3148 Email scams targeting real estate buyers
ACTION SERP 10000 3153 EXAMINE_SERP
ACTION SNIPPET 10000 3156 SEEN_PREVIOUSLY b'1d08d220-5638-11e4-ba4b-f6333e2c0453'
ACTION SNIPPET 10000 3159 SEEN_PREVIOUSLY b'd3f77a20-f4f9-11e5-9804-537defcc3cf6'
ACTION SNIPPET 10000 3162 SNIPPET_NOT_RELEVANT b'ac3dcc50a166eaacc435e0e61dfeedf3'
ACTION SNIPPET 10000 3165 SNIPPET_NOT_RELEVANT b'f24bdad4-db49-11e1-9745-d9ae6098d493'
ACTION SNIPPET 10000 3168 SNIPPET_NOT_RELEVANT b'15ab3cba-7441-11e6-8149-b8d05321db62'
ACTION SNIPPET 10000 3171 SNIPPET_NOT_RELEVANT b'dd1a19c8a3b20416f1a8869b3efe7f5f'
ACTION SNIPPET 10000 3174 SEEN_PREVIOUSLY b'fa58c9228aeebb11c05ee9ff2b3db9b3'
ACTION SNIPPET 10000 3177 SNIPPET_NOT_RELEVANT b'927d4add9de53285cb7f6aefdf91fe68'
ACTION SNIPPET 10000 3180 SNIPPET_NOT_RELEVANT b'0534d435834eea67924fa3db856b9520'
ACTION SNIPPET 10000 3183 SNIPPET_NOT_RELEVANT b'bb842d61e2f2d4378b9638cefb9e93fa'
ACTION SNIPPET 10000 3186 SNIPPET_NOT_RELEVANT b'1abd11cf2e16e95a2b2079114e381ae4'
ACTION SNIPPET 10000 3189 SEEN_PREVIOUSLY b'46da49f1355db6c82e3bc6447fae953b'
ACTION SNIPPET 10000 3192 SNIPPET_NOT_RELEVANT b'9f04c31c-290c-11e6-b989-4e5479715b54'
ACTION SNIPPET 10000 3195 SNIPPET_NOT_RELEVANT b'7d743a32-6f0d-11e2-aa58-243de81040ba'
ACTION SNIPPET 10000 3198 SNIPPET_NOT_RELEVANT b'91bb758c-fb55-11e5-886f-a037dba38301'
ACTION QUERY 10000 3208 Email scams posing as overseas job opportunities
ACTION SERP 10000 3213 EXAMINE_SERP
ACTION SNIPPET 10000 3216 SEEN_PREVIOUSLY b'92b395c2-df04-11e5-846c-10191d1fc4ec'
ACTION SNIPPET 10000 3219 SNIPPET_NOT_RELEVANT b'1672b167c68c5f17feca493830265eca'
ACTION SNIPPET 10000 3222 SNIPPET_NOT_RELEVANT b'4763eee6-0206-11e4-8572-4b1b969b6322'
ACTION SNIPPET 10000 3225 SNIPPET_NOT_RELEVANT b'bc5053c2-b987-11e5-99f3-184bc379b12d'
ACTION SNIPPET 10000 3228 SEEN_PREVIOUSLY b'0ff6fb7a-4380-11e6-8856-f26de2537a9d'
ACTION SNIPPET 10000 3231 SEEN_PREVIOUSLY b'7ef04be78833df2c0aab3f4a14693c5c'
ACTION SNIPPET 10000 3234 SNIPPET_NOT_RELEVANT b'6260abb2-b019-11e6-8616-52b15787add0'
ACTION SNIPPET 10000 3237 SEEN_PREVIOUSLY b'c6bf4a4bf542b7c67987c222d73def4b'
ACTION SNIPPET 10000 3240 SNIPPET_NOT_RELEVANT b'f4765df2-041b-11e2-9b24-ff730c7f6312'
ACTION SNIPPET 10000 3243 SNIPPET_NOT_RELEVANT b'c9c5c534-d01e-11e5-b2bc-988409ee911b'
ACTION SNIPPET 10000 3246 SNIPPET_NOT_RELEVANT b'a9611516a7d5d6a8879608ca9fb6e7d9'
ACTION SNIPPET 10000 3249 SEEN_PREVIOUSLY b'f00fab92-3968-11e7-8854-21f359183e8c'
ACTION SNIPPET 10000 3252 SNIPPET_NOT_RELEVANT b'dc09e141138178ae38e652d08d5468be'
ACTION SNIPPET 10000 3255 SNIPPET_NOT_RELEVANT b'1abd11cf2e16e95a2b2079114e381ae4'
ACTION SNIPPET 10000 3258 SEEN_PREVIOUSLY b'46da49f1355db6c82e3bc6447fae953b'
ACTION QUERY 10000 3268 Email scams targeting military veterans
ACTION SERP 10000 3273 EXAMINE_SERP
ACTION SNIPPET 10000 3276 SNIPPET_NOT_RELEVANT b'bb842d61e2f2d4378b9638cefb9e93fa'
ACTION SNIPPET 10000 3279 SNIPPET_NOT_RELEVANT b'1abd11cf2e16e95a2b2079114e381ae4'
ACTION SNIPPET 10000 3282 SEEN_PREVIOUSLY b'46da49f1355db6c82e3bc6447fae953b'
ACTION SNIPPET 10000 3285 SEEN_PREVIOUSLY b'7ef04be78833df2c0aab3f4a14693c5c'
ACTION SNIPPET 10000 3288 SEEN_PREVIOUSLY b'0ff6fb7a-4380-11e6-8856-f26de2537a9d'
ACTION SNIPPET 10000 3291 SNIPPET_NOT_RELEVANT b'bc5053c2-b987-11e5-99f3-184bc379b12d'
ACTION SNIPPET 10000 3294 SNIPPET_NOT_RELEVANT b'72bfab22-4b90-11e1-8d55-edfca0e33083'
ACTION SNIPPET 10000 3297 SNIPPET_NOT_RELEVANT b'a9611516a7d5d6a8879608ca9fb6e7d9'
ACTION SNIPPET 10000 3300 SEEN_PREVIOUSLY b'92b395c2-df04-11e5-846c-10191d1fc4ec'
ACTION SNIPPET 10000 3303 SNIPPET_NOT_RELEVANT b'dd1a19c8a3b20416f1a8869b3efe7f5f'
ACTION SNIPPET 10000 3306 SEEN_PREVIOUSLY b'fa58c9228aeebb11c05ee9ff2b3db9b3'
ACTION SNIPPET 10000 3309 SNIPPET_NOT_RELEVANT b'97f37b438bb3a9e1ce875256fe294e41'
ACTION SNIPPET 10000 3312 SNIPPET_NOT_RELEVANT b'54801a69fdde1909e15e04712a1d87a1'
ACTION SNIPPET 10000 3315 SNIPPET_NOT_RELEVANT b'e1529e22-7477-11e6-be4f-3f42f2e5a49e'
ACTION SNIPPET 10000 3318 SEEN_PREVIOUSLY b'6e189ae3de05c9ed8667b23571f29c0a'
ACTION QUERY 10000 3328 Email scams targeting mortgage borrowers
ACTION SERP 10000 3333 EXAMINE_SERP
ACTION SNIPPET 10000 3336 SNIPPET_NOT_RELEVANT b'ec704c42-4a18-11e2-820e-17eefac2f939'
ACTION SNIPPET 10000 3339 SNIPPET_NOT_RELEVANT b'e5f157e0-06db-11e4-bbf1-cc51275e7f8f'
ACTION SNIPPET 10000 3342 SNIPPET_NOT_RELEVANT b'990bab61a004f336afab3307b340e773'
ACTION SNIPPET 10000 3345 SEEN_PREVIOUSLY b'14188f5a-123a-11e2-be82-c3411b7680a9'
ACTION SNIPPET 10000 3348 SNIPPET_NOT_RELEVANT b'0ab70266-43b3-11e2-8e70-e1993528222d'
ACTION SNIPPET 10000 3351 SNIPPET_NOT_RELEVANT b'469f0e26077f38db9959e6c72a0c5a3c'
ACTION SNIPPET 10000 3354 SNIPPET_NOT_RELEVANT b'bb842d61e2f2d4378b9638cefb9e93fa'
ACTION SNIPPET 10000 3357 SNIPPET_NOT_RELEVANT b'30bc9f949e5625fc672b81d5e3fb6d35'
ACTION SNIPPET 10000 3360 SNIPPET_NOT_RELEVANT b'd41a8d44b8cb528be12a2d2e37071d1e'
ACTION SNIPPET 10000 3363 SNIPPET_NOT_RELEVANT b'36afedda-7070-11e7-9eac-d56bd5568db8'
ACTION SNIPPET 10000 3366 SNIPPET_NOT_RELEVANT b'fe92bfbe-f765-11e1-8253-3f495ae70650'
ACTION SNIPPET 10000 3369 SNIPPET_NOT_RELEVANT b'c81da511a9ec913ca6697704dc246bee'
ACTION SNIPPET 10000 3372 SNIPPET_NOT_RELEVANT b'96e34416ce0c1a41de40f62c1edd66ef'
ACTION SNIPPET 10000 3375 SNIPPET_NOT_RELEVANT b'1abd11cf2e16e95a2b2079114e381ae4'
ACTION SNIPPET 10000 3378 SEEN_PREVIOUSLY b'46da49f1355db6c82e3bc6447fae953b'
ACTION QUERY 10000 3388 Email scams involving work-from-home schemes
ACTION SERP 10000 3393 EXAMINE_SERP
ACTION SNIPPET 10000 3396 SNIPPET_NOT_RELEVANT b'ec03e17e-b06f-11e3-a49e-76adc9210f19'
ACTION SNIPPET 10000 3399 SNIPPET_NOT_RELEVANT b'cf84acc736dcf375dd249832d57a06ed'
ACTION SNIPPET 10000 3402 SNIPPET_NOT_RELEVANT b'6260abb2-b019-11e6-8616-52b15787add0'
ACTION SNIPPET 10000 3405 SNIPPET_NOT_RELEVANT b'ae64a6b0-9c48-11e6-a0ed-ab0774c1eaa5'
ACTION SNIPPET 10000 3408 SNIPPET_NOT_RELEVANT b'157b39b2-5ac0-11e4-b812-38518ae74c67'
ACTION SNIPPET 10000 3411 SNIPPET_NOT_RELEVANT b'ac3dcc50a166eaacc435e0e61dfeedf3'
ACTION SNIPPET 10000 3414 SNIPPET_NOT_RELEVANT b'f71d1e86-139c-11e5-89f3-61410da94eb1'
ACTION SNIPPET 10000 3417 SNIPPET_NOT_RELEVANT b'2780d489b28ef497d25aae0f09d01a37'
ACTION SNIPPET 10000 3420 SEEN_PREVIOUSLY b'14188f5a-123a-11e2-be82-c3411b7680a9'
ACTION SNIPPET 10000 3423 SNIPPET_NOT_RELEVANT b'afb1c780-d741-11e1-829d-8eedd9e3ac96'
ACTION SNIPPET 10000 3426 SNIPPET_NOT_RELEVANT b'ea8e45a4-74b7-11e2-95e4-6148e45d7adb'
ACTION SNIPPET 10000 3429 SNIPPET_NOT_RELEVANT b'fe92bfbe-f765-11e1-8253-3f495ae70650'
ACTION SNIPPET 10000 3432 SEEN_PREVIOUSLY b'd3f77a20-f4f9-11e5-9804-537defcc3cf6'
ACTION SNIPPET 10000 3435 SNIPPET_NOT_RELEVANT b'fd595b94-45ac-11e3-a196-3544a03c2351'
ACTION SNIPPET 10000 3438 SEEN_PREVIOUSLY b'0ff6fb7a-4380-11e6-8856-f26de2537a9d'
ACTION QUERY 10000 3448 Email scams posing as antivirus software
ACTION SERP 10000 3453 EXAMINE_SERP
ACTION SNIPPET 10000 3456 SNIPPET_NOT_RELEVANT b'810f9dfe-0f12-11e7-9d5a-a83e627dc120'
ACTION SNIPPET 10000 3459 SNIPPET_NOT_RELEVANT b'263bae4a-8e02-11e1-8317-bc55e8fdd4a2'
ACTION SNIPPET 10000 3462 SNIPPET_NOT_RELEVANT b'095fc634-bbcf-11e2-97d4-a479289a31f9'
ACTION SNIPPET 10000 3465 SNIPPET_NOT_RELEVANT b'22a92eae5691a627138379149f2df6ce'
ACTION SNIPPET 10000 3468 SNIPPET_NOT_RELEVANT b'496d92146a333e8e6ef5d7604381f842'
ACTION SNIPPET 10000 3471 SNIPPET_NOT_RELEVANT b'54c23542-f939-11e2-b018-5b8251f0c56e'
ACTION SNIPPET 10000 3474 SNIPPET_NOT_RELEVANT b'dc34d7e2-748a-11e3-8b3f-b1666705ca3b'
ACTION SNIPPET 10000 3477 SNIPPET_NOT_RELEVANT b'89d7ffec-76cf-11e2-aa12-e6cf1d31106b'
ACTION SNIPPET 10000 3480 SNIPPET_NOT_RELEVANT b'8c035ac2-7fe6-11e1-9877-d2a289f31732'
ACTION SNIPPET 10000 3483 SNIPPET_NOT_RELEVANT b'd1464084-2306-11e4-958c-268a320a60ce'
ACTION SNIPPET 10000 3486 SNIPPET_NOT_RELEVANT b'170df924-5e8a-11e2-9940-6fc488f3fecd'
ACTION SNIPPET 10000 3489 SNIPPET_NOT_RELEVANT b'14137240e3480f07bdaa9dec390c076c'
ACTION SNIPPET 10000 3492 SNIPPET_NOT_RELEVANT b'15488e569ae8dbde40a7caaebdf97a14'
ACTION SNIPPET 10000 3495 SNIPPET_NOT_RELEVANT b'81cb5752-b73b-11e2-b94c-b684dda07add'
ACTION SNIPPET 10000 3498 SEEN_PREVIOUSLY b'92b395c2-df04-11e5-846c-10191d1fc4ec'
ACTION QUERY 10000 3508 Email scams targeting college students
ACTION SERP 10000 3513 EXAMINE_SERP
ACTION SNIPPET 10000 3516 SEEN_PREVIOUSLY b'0ff6fb7a-4380-11e6-8856-f26de2537a9d'
ACTION SNIPPET 10000 3519 SNIPPET_NOT_RELEVANT b'990bab61a004f336afab3307b340e773'
ACTION SNIPPET 10000 3522 SNIPPET_NOT_RELEVANT b'1abd11cf2e16e95a2b2079114e381ae4'
ACTION SNIPPET 10000 3525 SEEN_PREVIOUSLY b'46da49f1355db6c82e3bc6447fae953b'
ACTION SNIPPET 10000 3528 SNIPPET_NOT_RELEVANT b'170e1fc7128a769ac4f20fdcd9c24d8a'
ACTION SNIPPET 10000 3531 SEEN_PREVIOUSLY b'7ef04be78833df2c0aab3f4a14693c5c'
ACTION SNIPPET 10000 3534 SNIPPET_NOT_RELEVANT b'a9611516a7d5d6a8879608ca9fb6e7d9'
ACTION SNIPPET 10000 3537 SNIPPET_NOT_RELEVANT b'54801a69fdde1909e15e04712a1d87a1'
ACTION SNIPPET 10000 3540 SNIPPET_NOT_RELEVANT b'bc5053c2-b987-11e5-99f3-184bc379b12d'
ACTION SNIPPET 10000 3543 SNIPPET_NOT_RELEVANT b'cbddc17e6ea29e2a403873f1279a84e0'
ACTION SNIPPET 10000 3546 SNIPPET_NOT_RELEVANT b'2b81f623dce24d1c6b303335e594d914'
ACTION SNIPPET 10000 3549 SNIPPET_NOT_RELEVANT b'8a6813a66f9dc4789985566eaeb825b1'
ACTION SNIPPET 10000 3552 SEEN_PREVIOUSLY b'6db0894a3db834d15077f5ba2c9f7292'
ACTION SNIPPET 10000 3555 SEEN_PREVIOUSLY b'92b395c2-df04-11e5-846c-10191d1fc4ec'
ACTION SNIPPET 10000 3558 SNIPPET_NOT_RELEVANT b'8baf131c-4b36-11e5-bfb9-9736d04fc8e4'
ACTION QUERY 10000 3568 Email scams involving fake diplomas
ACTION SERP 10000 3573 EXAMINE_SERP
ACTION SNIPPET 10000 3576 SNIPPET_NOT_RELEVANT b'72bfab22-4b90-11e1-8d55-edfca0e33083'
ACTION SNIPPET 10000 3579 SNIPPET_NOT_RELEVANT b'6260abb2-b019-11e6-8616-52b15787add0'
ACTION SNIPPET 10000 3582 SEEN_PREVIOUSLY b'c6bf4a4bf542b7c67987c222d73def4b'
ACTION SNIPPET 10000 3585 SEEN_PREVIOUSLY b'92b395c2-df04-11e5-846c-10191d1fc4ec'
ACTION SNIPPET 10000 3588 SNIPPET_NOT_RELEVANT b'4d260d06-bf57-11e3-b195-dd0c1174052c'
ACTION SNIPPET 10000 3591 SNIPPET_NOT_RELEVANT b'a52cb1d0298d082a2650ddeb71caa785'
ACTION SNIPPET 10000 3594 SEEN_PREVIOUSLY b'f00fab92-3968-11e7-8854-21f359183e8c'
ACTION SNIPPET 10000 3597 SNIPPET_NOT_RELEVANT b'ec03e17e-b06f-11e3-a49e-76adc9210f19'
ACTION SNIPPET 10000 3600 SNIPPET_NOT_RELEVANT b'534455e0-9dd0-11e5-a3c5-c77f2cc5a43c'
ACTION SNIPPET 10000 3603 SNIPPET_NOT_RELEVANT b'8b91c2b4-feac-11e6-8ebe-6e0dbe4f2bca'
ACTION SNIPPET 10000 3606 SNIPPET_NOT_RELEVANT b'afb1c780-d741-11e1-829d-8eedd9e3ac96'
ACTION SNIPPET 10000 3609 SNIPPET_NOT_RELEVANT b'7b87f4a82822c3d150f93205c2c67149'
ACTION SNIPPET 10000 3612 SNIPPET_NOT_RELEVANT b'ae64a6b0-9c48-11e6-a0ed-ab0774c1eaa5'
ACTION SNIPPET 10000 3615 SEEN_PREVIOUSLY b'0ff6fb7a-4380-11e6-8856-f26de2537a9d'
ACTION SNIPPET 10000 3618 SNIPPET_NOT_RELEVANT b'a9611516a7d5d6a8879608ca9fb6e7d9'
ACTION QUERY 10000 3628 Email scams posing as loan offers
ACTION SERP 10000 3633 EXAMINE_SERP
ACTION SNIPPET 10000 3636 SNIPPET_NOT_RELEVANT b'990bab61a004f336afab3307b340e773'
ACTION SNIPPET 10000 3639 SNIPPET_NOT_RELEVANT b'bb842d61e2f2d4378b9638cefb9e93fa'
ACTION SNIPPET 10000 3642 SNIPPET_NOT_RELEVANT b'dc09e141138178ae38e652d08d5468be'
ACTION SNIPPET 10000 3645 SEEN_PREVIOUSLY b'f00fab92-3968-11e7-8854-21f359183e8c'
ACTION SNIPPET 10000 3648 SNIPPET_NOT_RELEVANT b'96e34416ce0c1a41de40f62c1edd66ef'
ACTION SNIPPET 10000 3651 SNIPPET_NOT_RELEVANT b'c81da511a9ec913ca6697704dc246bee'
ACTION SNIPPET 10000 3654 SNIPPET_NOT_RELEVANT b'ae64a6b0-9c48-11e6-a0ed-ab0774c1eaa5'
ACTION SNIPPET 10000 3657 SNIPPET_NOT_RELEVANT b'469f0e26077f38db9959e6c72a0c5a3c'
ACTION SNIPPET 10000 3660 SEEN_PREVIOUSLY b'92b395c2-df04-11e5-846c-10191d1fc4ec'
ACTION SNIPPET 10000 3663 SNIPPET_NOT_RELEVANT b'ec704c42-4a18-11e2-820e-17eefac2f939'
ACTION SNIPPET 10000 3666 SNIPPET_NOT_RELEVANT b'd67eb1432b1dfce683f61d75dc1d8734'
ACTION SNIPPET 10000 3669 SNIPPET_NOT_RELEVANT b'60bc1eee8f832c4afd605b309288966d'
ACTION SNIPPET 10000 3672 SNIPPET_NOT_RELEVANT b'c760df54-31c4-11e3-89ae-16e186e117d8'
ACTION SNIPPET 10000 3675 SNIPPET_NOT_RELEVANT b'd41a8d44b8cb528be12a2d2e37071d1e'
ACTION SNIPPET 10000 3678 SNIPPET_NOT_RELEVANT b'e5f157e0-06db-11e4-bbf1-cc51275e7f8f'
ACTION QUERY 10000 3688 Email scams targeting PayPal users
ACTION SERP 10000 3693 EXAMINE_SERP
ACTION SNIPPET 10000 3696 SNIPPET_NOT_RELEVANT b'a9611516a7d5d6a8879608ca9fb6e7d9'
ACTION SNIPPET 10000 3699 SNIPPET_NOT_RELEVANT b'e86f5484-d492-11e3-8a78-8fe50322a72c'
ACTION SNIPPET 10000 3702 SNIPPET_RELEVANT b'4a17269c6220d40765cb9cd8c743b0ce'
ACTION DOC 10000 3722 EXAMINING_DOCUMENT b'4a17269c6220d40765cb9cd8c743b0ce'
ACTION MARK 10000 3725 CONSIDERED_RELEVANT b'4a17269c6220d40765cb9cd8c743b0ce'
ACTION SNIPPET 10000 3728 SNIPPET_NOT_RELEVANT b'ca8a596921d36d40c23bfd0ae811fd32'
ACTION SNIPPET 10000 3731 SNIPPET_NOT_RELEVANT b'54801a69fdde1909e15e04712a1d87a1'
ACTION SNIPPET 10000 3734 SNIPPET_NOT_RELEVANT b'97f53f0ef1855e79ea85567946388ed0'
ACTION SNIPPET 10000 3737 SNIPPET_NOT_RELEVANT b'1abd11cf2e16e95a2b2079114e381ae4'
ACTION SNIPPET 10000 3740 SNIPPET_NOT_RELEVANT b'4f0a902bbd7942ad4bd03fe7515e7251'
ACTION SNIPPET 10000 3743 SEEN_PREVIOUSLY b'46da49f1355db6c82e3bc6447fae953b'
ACTION SNIPPET 10000 3746 SNIPPET_NOT_RELEVANT b'72bfab22-4b90-11e1-8d55-edfca0e33083'
ACTION SNIPPET 10000 3749 SEEN_PREVIOUSLY b'7ef04be78833df2c0aab3f4a14693c5c'
ACTION SNIPPET 10000 3752 SEEN_PREVIOUSLY b'92b395c2-df04-11e5-846c-10191d1fc4ec'
ACTION SNIPPET 10000 3755 SNIPPET_NOT_RELEVANT b'd104e92a-3597-11e3-be86-6aeaa439845b'
ACTION SNIPPET 10000 3758 SNIPPET_NOT_RELEVANT b'8ca7e201cebbed676ccf2e2684a234db'
ACTION SNIPPET 10000 3761 SEEN_PREVIOUSLY b'0ff6fb7a-4380-11e6-8856-f26de2537a9d'
ACTION SNIPPET 10000 3764 SNIPPET_NOT_RELEVANT b'ebc14cc638554b1f9b2f334caaf137dc'
ACTION SNIPPET 10000 3767 SNIPPET_NOT_RELEVANT b'a1f13680ee015ae93b73a20bcb66af5a'
ACTION SNIPPET 10000 3770 SNIPPET_NOT_RELEVANT b'335fcc94-3a51-11e3-b6a9-da62c264f40e'
ACTION SNIPPET 10000 3773 SNIPPET_NOT_RELEVANT b'1c382c294af1caede5d90c482bebc0a9'
ACTION SNIPPET 10000 3776 SNIPPET_NOT_RELEVANT b'43016c07581d20418478a2a1175bf4a6'
ACTION QUERY 10000 3786 Email scams posing as travel deals
ACTION SERP 10000 3791 EXAMINE_SERP
ACTION SNIPPET 10000 3794 SEEN_PREVIOUSLY b'92b395c2-df04-11e5-846c-10191d1fc4ec'
ACTION SNIPPET 10000 3797 SNIPPET_NOT_RELEVANT b'dc09e141138178ae38e652d08d5468be'
ACTION SNIPPET 10000 3800 SNIPPET_NOT_RELEVANT b'c760df54-31c4-11e3-89ae-16e186e117d8'
ACTION SNIPPET 10000 3803 SNIPPET_NOT_RELEVANT b'cc756b98-1976-11e7-9887-1a5314b56a08'
ACTION SNIPPET 10000 3806 SNIPPET_NOT_RELEVANT b'ddd9de2e-ba17-11e5-829c-26ffb874a18d'
ACTION SNIPPET 10000 3809 SNIPPET_NOT_RELEVANT b'a9611516a7d5d6a8879608ca9fb6e7d9'
ACTION SNIPPET 10000 3812 SNIPPET_NOT_RELEVANT b'dd1a19c8a3b20416f1a8869b3efe7f5f'
ACTION SNIPPET 10000 3815 SEEN_PREVIOUSLY b'fa58c9228aeebb11c05ee9ff2b3db9b3'
ACTION SNIPPET 10000 3818 SNIPPET_NOT_RELEVANT b'1abd11cf2e16e95a2b2079114e381ae4'
ACTION SNIPPET 10000 3821 SEEN_PREVIOUSLY b'46da49f1355db6c82e3bc6447fae953b'
ACTION SNIPPET 10000 3824 SNIPPET_NOT_RELEVANT b'72bfab22-4b90-11e1-8d55-edfca0e33083'
ACTION SNIPPET 10000 3827 SEEN_PREVIOUSLY b'7ef04be78833df2c0aab3f4a14693c5c'
ACTION SNIPPET 10000 3830 SNIPPET_NOT_RELEVANT b'97f37b438bb3a9e1ce875256fe294e41'
ACTION SNIPPET 10000 3833 SNIPPET_NOT_RELEVANT b'95b3fdd9cea297b3ed1a35206a6d075c'
ACTION SNIPPET 10000 3836 SNIPPET_NOT_RELEVANT b'64a08de748ac1f00c6ac37939359586d'
ACTION QUERY 10000 3846 Email scams involving postal services
ACTION SERP 10000 3851 EXAMINE_SERP
ACTION SNIPPET 10000 3854 SNIPPET_NOT_RELEVANT b'bd19fe47aa6ce2fb991e7e6e47cbccc0'
ACTION SNIPPET 10000 3857 SNIPPET_NOT_RELEVANT b'4d260d06-bf57-11e3-b195-dd0c1174052c'
ACTION SNIPPET 10000 3860 SNIPPET_NOT_RELEVANT b'00f829ea-084b-11e4-8a6a-19355c7e870a'
ACTION SNIPPET 10000 3863 SNIPPET_NOT_RELEVANT b'8066a098-86fa-11e4-b9b7-b8632ae73d25'
ACTION SNIPPET 10000 3866 SNIPPET_NOT_RELEVANT b'6786b4b359cf44126a906b8e868721eb'
