ACTION QUERY 10000 10 journalist risks
ACTION SERP 10000 9049 EXAMINE_SERP
ACTION SNIPPET 10000 9052 SNIPPET_NOT_RELEVANT b'836477'
ACTION SNIPPET 10000 9055 SNIPPET_NOT_RELEVANT b'670665'
ACTION SNIPPET 10000 9058 SEEN_PREVIOUSLY b'702529'
ACTION SNIPPET 10000 9061 SEEN_PREVIOUSLY b'1027628'
ACTION SNIPPET 10000 9064 SNIPPET_NOT_RELEVANT b'609657'
ACTION SNIPPET 10000 9067 SNIPPET_NOT_RELEVANT b'549233'
ACTION SNIPPET 10000 9070 SNIPPET_NOT_RELEVANT b'857795'
ACTION SNIPPET 10000 9073 SNIPPET_RELEVANT b'915680'
ACTION DOC 10000 9093 EXAMINING_DOCUMENT b'915680'
ACTION SNIPPET 10000 9096 SNIPPET_NOT_RELEVANT b'1785221'
ACTION QUERY 10000 9106 Journalist undercover risks
ACTION SERP 10000 9111 EXAMINE_SERP
ACTION SNIPPET 10000 9114 SNIPPET_RELEVANT b'897794'
ACTION DOC 10000 9134 EXAMINING_DOCUMENT b'897794'
ACTION SNIPPET 10000 9137 SNIPPET_NOT_RELEVANT b'909621'
ACTION SNIPPET 10000 9140 SNIPPET_NOT_RELEVANT b'104322'
ACTION SNIPPET 10000 9143 SNIPPET_NOT_RELEVANT b'1615111'
ACTION SNIPPET 10000 9146 SNIPPET_RELEVANT b'1603655'
ACTION DOC 10000 9166 EXAMINING_DOCUMENT b'1603655'
ACTION QUERY 10000 9176 Media undercover risks
ACTION SERP 10000 9181 EXAMINE_SERP
ACTION SNIPPET 10000 9184 SNIPPET_NOT_RELEVANT b'909621'
ACTION SNIPPET 10000 9187 SNIPPET_NOT_RELEVANT b'202970'
ACTION SNIPPET 10000 9190 SNIPPET_NOT_RELEVANT b'326242'
ACTION SNIPPET 10000 9193 SNIPPET_NOT_RELEVANT b'1184758'
ACTION SNIPPET 10000 9196 SNIPPET_NOT_RELEVANT b'897319'
ACTION SNIPPET 10000 9199 SNIPPET_NOT_RELEVANT b'989338'
ACTION SNIPPET 10000 9202 SNIPPET_NOT_RELEVANT b'276062'
ACTION SNIPPET 10000 9205 SNIPPET_NOT_RELEVANT b'1410919'
ACTION SNIPPET 10000 9208 SNIPPET_RELEVANT b'1836030'
ACTION DOC 10000 9228 EXAMINING_DOCUMENT b'1836030'
ACTION QUERY 10000 9238 Journalist information security risks
ACTION SERP 10000 9243 EXAMINE_SERP
ACTION SNIPPET 10000 9246 SEEN_PREVIOUSLY b'1344903'
ACTION SNIPPET 10000 9249 SNIPPET_RELEVANT b'29914'
ACTION DOC 10000 9269 EXAMINING_DOCUMENT b'29914'
ACTION SNIPPET 10000 9272 SEEN_PREVIOUSLY b'1765476'
ACTION SNIPPET 10000 9275 SEEN_PREVIOUSLY b'1543064'
ACTION SNIPPET 10000 9278 SEEN_PREVIOUSLY b'1475135'
ACTION SNIPPET 10000 9281 SNIPPET_NOT_RELEVANT b'1734192'
ACTION SNIPPET 10000 9284 SNIPPET_RELEVANT b'1728848'
ACTION DOC 10000 9304 EXAMINING_DOCUMENT b'1728848'
ACTION QUERY 10000 9314 Media information security risks
ACTION SERP 10000 9319 EXAMINE_SERP
ACTION SNIPPET 10000 9322 SNIPPET_NOT_RELEVANT b'721912'
ACTION SNIPPET 10000 9325 SEEN_PREVIOUSLY b'1671823'
ACTION SNIPPET 10000 9328 SNIPPET_NOT_RELEVANT b'1767392'
ACTION SNIPPET 10000 9331 SNIPPET_NOT_RELEVANT b'419479'
ACTION SNIPPET 10000 9334 SNIPPET_RELEVANT b'1363598'
ACTION DOC 10000 9354 EXAMINING_DOCUMENT b'1363598'
ACTION SNIPPET 10000 9357 SNIPPET_NOT_RELEVANT b'1736250'
ACTION SNIPPET 10000 9360 SNIPPET_NOT_RELEVANT b'1561358'
ACTION SNIPPET 10000 9363 SNIPPET_RELEVANT b'754693'
ACTION DOC 10000 9383 EXAMINING_DOCUMENT b'754693'
ACTION QUERY 10000 9393 Journalist travel safety
ACTION SERP 10000 9398 EXAMINE_SERP
ACTION SNIPPET 10000 9401 SEEN_PREVIOUSLY b'1544150'
ACTION SNIPPET 10000 9404 SEEN_PREVIOUSLY b'428295'
ACTION SNIPPET 10000 9407 SNIPPET_NOT_RELEVANT b'1150620'
ACTION SNIPPET 10000 9410 SNIPPET_NOT_RELEVANT b'143845'
ACTION SNIPPET 10000 9413 SEEN_PREVIOUSLY b'1615723'
ACTION SNIPPET 10000 9416 SNIPPET_RELEVANT b'764343'
ACTION DOC 10000 9436 EXAMINING_DOCUMENT b'764343'
ACTION SNIPPET 10000 9439 SNIPPET_RELEVANT b'1479423'
ACTION DOC 10000 9459 EXAMINING_DOCUMENT b'1479423'
ACTION MARK 10000 9462 CONSIDERED_RELEVANT b'1479423'
ACTION SNIPPET 10000 9465 SNIPPET_RELEVANT b'935387'
ACTION DOC 10000 9485 EXAMINING_DOCUMENT b'935387'
ACTION SNIPPET 10000 9488 SNIPPET_NOT_RELEVANT b'1479884'
ACTION SNIPPET 10000 9491 SNIPPET_RELEVANT b'1606976'
ACTION DOC 10000 9511 EXAMINING_DOCUMENT b'1606976'
ACTION MARK 10000 9514 CONSIDERED_RELEVANT b'1606976'
ACTION SNIPPET 10000 9517 SNIPPET_RELEVANT b'1497400'
ACTION DOC 10000 9537 EXAMINING_DOCUMENT b'1497400'
ACTION MARK 10000 9540 CONSIDERED_RELEVANT b'1497400'
ACTION SNIPPET 10000 9543 SNIPPET_NOT_RELEVANT b'639237'
ACTION SNIPPET 10000 9546 SNIPPET_RELEVANT b'428915'
ACTION DOC 10000 9566 EXAMINING_DOCUMENT b'428915'
ACTION MARK 10000 9569 CONSIDERED_RELEVANT b'428915'
ACTION SNIPPET 10000 9572 SNIPPET_NOT_RELEVANT b'1822287'
ACTION SNIPPET 10000 9575 SNIPPET_NOT_RELEVANT b'201533'
ACTION SNIPPET 10000 9578 SEEN_PREVIOUSLY b'672796'
ACTION SNIPPET 10000 9581 SNIPPET_NOT_RELEVANT b'318169'
ACTION SNIPPET 10000 9584 SNIPPET_NOT_RELEVANT b'1667789'
ACTION SNIPPET 10000 9587 SNIPPET_NOT_RELEVANT b'197855'
ACTION SNIPPET 10000 9590 SNIPPET_NOT_RELEVANT b'967771'
ACTION SNIPPET 10000 9593 SNIPPET_RELEVANT b'967716'
ACTION DOC 10000 9613 EXAMINING_DOCUMENT b'967716'
ACTION SNIPPET 10000 9616 SNIPPET_RELEVANT b'733505'
ACTION DOC 10000 9636 EXAMINING_DOCUMENT b'733505'
ACTION QUERY 10000 9646 Media travel safety
ACTION SERP 10000 9651 EXAMINE_SERP
ACTION SNIPPET 10000 9654 SNIPPET_RELEVANT b'1682927'
ACTION DOC 10000 9674 EXAMINING_DOCUMENT b'1682927'
ACTION SNIPPET 10000 9677 SNIPPET_RELEVANT b'662175'
ACTION DOC 10000 9697 EXAMINING_DOCUMENT b'662175'
ACTION QUERY 10000 9707 Journalist crowd control risks
ACTION SERP 10000 9712 EXAMINE_SERP
ACTION SNIPPET 10000 9715 SEEN_PREVIOUSLY b'1547678'
ACTION SNIPPET 10000 9718 SEEN_PREVIOUSLY b'1344903'
ACTION SNIPPET 10000 9721 SNIPPET_RELEVANT b'1465735'
ACTION DOC 10000 9741 EXAMINING_DOCUMENT b'1465735'
ACTION SNIPPET 10000 9744 SNIPPET_NOT_RELEVANT b'1284197'
ACTION SNIPPET 10000 9747 SNIPPET_RELEVANT b'1260087'
ACTION DOC 10000 9767 EXAMINING_DOCUMENT b'1260087'
ACTION QUERY 10000 9777 Media crowd control risks
ACTION SERP 10000 9782 EXAMINE_SERP
ACTION SNIPPET 10000 9785 SNIPPET_RELEVANT b'1677563'
ACTION DOC 10000 9805 EXAMINING_DOCUMENT b'1677563'
ACTION SNIPPET 10000 9808 SNIPPET_NOT_RELEVANT b'281080'
ACTION SNIPPET 10000 9811 SNIPPET_NOT_RELEVANT b'1194085'
ACTION SNIPPET 10000 9814 SNIPPET_NOT_RELEVANT b'1692051'
ACTION SNIPPET 10000 9817 SNIPPET_NOT_RELEVANT b'956980'
ACTION SNIPPET 10000 9820 SNIPPET_NOT_RELEVANT b'1406754'
ACTION SNIPPET 10000 9823 SNIPPET_RELEVANT b'51239'
ACTION DOC 10000 9843 EXAMINING_DOCUMENT b'51239'
INFO OUT_OF_QUERIES 
INFO SUMMARY 
INFO TOTAL_QUERIES_ISSUED 100
INFO TOTAL_SNIPPETS_EXAMINED 729
INFO TOTAL_DOCUMENTS_EXAMINED 294
INFO TOTAL_DOCUMENTS_MARKED_RELEVANT 92
INFO TOTAL_ATTRACTIVE_SERP_IMPRESSIONS 100
INFO TOTAL_UNATTRACTIVE_SERP_IMPRESSIONS 0
