ACTION QUERY 10000 10 journalist risks
ACTION SNIPPET 10000 8771 SNIPPET_NOT_RELEVANT b'717189'
ACTION SNIPPET 10000 8774 SEEN_PREVIOUSLY b'1651918'
ACTION SNIPPET 10000 8777 SEEN_PREVIOUSLY b'1228123'
ACTION SNIPPET 10000 8780 SEEN_PREVIOUSLY b'1096113'
ACTION SNIPPET 10000 8783 SNIPPET_RELEVANT b'1031955'
ACTION DOC 10000 8803 EXAMINING_DOCUMENT b'1031955'
ACTION SNIPPET 10000 8806 SEEN_PREVIOUSLY b'733708'
ACTION SNIPPET 10000 8809 SNIPPET_RELEVANT b'1424023'
ACTION DOC 10000 8829 EXAMINING_DOCUMENT b'1424023'
ACTION QUERY 10000 8839 Data journalism risks
ACTION SERP 10000 8844 EXAMINE_SERP
ACTION SNIPPET 10000 8847 SNIPPET_RELEVANT b'1724134'
ACTION DOC 10000 8867 EXAMINING_DOCUMENT b'1724134'
ACTION SNIPPET 10000 8870 SNIPPET_RELEVANT b'1763615'
ACTION DOC 10000 8890 EXAMINING_DOCUMENT b'1763615'
ACTION QUERY 10000 8900 Journalist online harassment
ACTION SERP 10000 8905 EXAMINE_SERP
ACTION SNIPPET 10000 8908 SEEN_PREVIOUSLY b'1273775'
ACTION SNIPPET 10000 8911 SEEN_PREVIOUSLY b'359191'
ACTION SNIPPET 10000 8914 SNIPPET_RELEVANT b'1525879'
ACTION DOC 10000 8934 EXAMINING_DOCUMENT b'1525879'
ACTION SNIPPET 10000 8937 SEEN_PREVIOUSLY b'1279275'
ACTION SNIPPET 10000 8940 SEEN_PREVIOUSLY b'529623'
ACTION SNIPPET 10000 8943 SEEN_PREVIOUSLY b'1439158'
ACTION SNIPPET 10000 8946 SNIPPET_NOT_RELEVANT b'1399753'
ACTION SNIPPET 10000 8949 SEEN_PREVIOUSLY b'1438557'
ACTION SNIPPET 10000 8952 SNIPPET_RELEVANT b'702529'
ACTION DOC 10000 8972 EXAMINING_DOCUMENT b'702529'
ACTION QUERY 10000 8982 Media online harassment
ACTION SERP 10000 8987 EXAMINE_SERP
ACTION SNIPPET 10000 8990 SEEN_PREVIOUSLY b'1273775'
ACTION SNIPPET 10000 8993 SEEN_PREVIOUSLY b'1525879'
ACTION SNIPPET 10000 8996 SNIPPET_NOT_RELEVANT b'1606705'
ACTION SNIPPET 10000 8999 SNIPPET_RELEVANT b'1734647'
ACTION DOC 10000 9019 EXAMINING_DOCUMENT b'1734647'
ACTION SNIPPET 10000 9022 SNIPPET_RELEVANT b'1818442'
ACTION DOC 10000 9042 EXAMINING_DOCUMENT b'1818442'
ACTION QUERY 10000 9052 Journalist health risks
ACTION SERP 10000 9057 EXAMINE_SERP
ACTION SNIPPET 10000 9060 SEEN_PREVIOUSLY b'728912'
ACTION SNIPPET 10000 9063 SEEN_PREVIOUSLY b'1547678'
ACTION SNIPPET 10000 9066 SEEN_PREVIOUSLY b'1544859'
ACTION SNIPPET 10000 9069 SNIPPET_NOT_RELEVANT b'504315'
ACTION SNIPPET 10000 9072 SEEN_PREVIOUSLY b'1369972'
ACTION SNIPPET 10000 9075 SEEN_PREVIOUSLY b'344024'
ACTION SNIPPET 10000 9078 SNIPPET_NOT_RELEVANT b'1223463'
ACTION SNIPPET 10000 9081 SNIPPET_NOT_RELEVANT b'1117513'
ACTION SNIPPET 10000 9084 SEEN_PREVIOUSLY b'1831146'
ACTION SNIPPET 10000 9087 SNIPPET_RELEVANT b'742146'
ACTION DOC 10000 9107 EXAMINING_DOCUMENT b'742146'
ACTION QUERY 10000 9117 Media health risks
ACTION SERP 10000 9122 EXAMINE_SERP
ACTION SNIPPET 10000 9125 SNIPPET_NOT_RELEVANT b'1400735'
ACTION SNIPPET 10000 9128 SNIPPET_RELEVANT b'1128257'
ACTION DOC 10000 9148 EXAMINING_DOCUMENT b'1128257'
ACTION SNIPPET 10000 9151 SNIPPET_NOT_RELEVANT b'327114'
ACTION SNIPPET 10000 9154 SNIPPET_NOT_RELEVANT b'1334131'
ACTION SNIPPET 10000 9157 SNIPPET_RELEVANT b'1338399'
ACTION DOC 10000 9177 EXAMINING_DOCUMENT b'1338399'
ACTION QUERY 10000 9187 Journalist safety laws
ACTION SERP 10000 9192 EXAMINE_SERP
ACTION SNIPPET 10000 9195 SEEN_PREVIOUSLY b'1772081'
ACTION SNIPPET 10000 9198 SEEN_PREVIOUSLY b'572806'
ACTION SNIPPET 10000 9201 SEEN_PREVIOUSLY b'573949'
ACTION SNIPPET 10000 9204 SNIPPET_RELEVANT b'359224'
ACTION DOC 10000 9224 EXAMINING_DOCUMENT b'359224'
ACTION SNIPPET 10000 9227 SNIPPET_NOT_RELEVANT b'1688799'
ACTION SNIPPET 10000 9230 SNIPPET_RELEVANT b'957878'
ACTION DOC 10000 9250 EXAMINING_DOCUMENT b'957878'
ACTION QUERY 10000 9260 Media safety laws
ACTION SERP 10000 9265 EXAMINE_SERP
ACTION SNIPPET 10000 9268 SEEN_PREVIOUSLY b'1772081'
ACTION SNIPPET 10000 9271 SEEN_PREVIOUSLY b'109095'
ACTION SNIPPET 10000 9274 SNIPPET_NOT_RELEVANT b'990683'
ACTION SNIPPET 10000 9277 SNIPPET_RELEVANT b'1547978'
ACTION DOC 10000 9297 EXAMINING_DOCUMENT b'1547978'
ACTION SNIPPET 10000 9300 SEEN_PREVIOUSLY b'156074'
ACTION SNIPPET 10000 9303 SNIPPET_RELEVANT b'1111873'
ACTION DOC 10000 9323 EXAMINING_DOCUMENT b'1111873'
ACTION QUERY 10000 9333 Journalist children safety risks
ACTION SERP 10000 9338 EXAMINE_SERP
ACTION SNIPPET 10000 9341 SNIPPET_RELEVANT b'1435891'
ACTION DOC 10000 9361 EXAMINING_DOCUMENT b'1435891'
ACTION SNIPPET 10000 9364 SNIPPET_NOT_RELEVANT b'1181967'
ACTION SNIPPET 10000 9367 SNIPPET_NOT_RELEVANT b'1515025'
ACTION SNIPPET 10000 9370 SNIPPET_RELEVANT b'1598314'
ACTION DOC 10000 9390 EXAMINING_DOCUMENT b'1598314'
ACTION QUERY 10000 9400 Media children safety risks
ACTION SERP 10000 9405 EXAMINE_SERP
ACTION SNIPPET 10000 9408 SNIPPET_NOT_RELEVANT b'843269'
ACTION SNIPPET 10000 9411 SNIPPET_NOT_RELEVANT b'385668'
ACTION SNIPPET 10000 9414 SNIPPET_NOT_RELEVANT b'1181967'
ACTION SNIPPET 10000 9417 SNIPPET_NOT_RELEVANT b'1436470'
ACTION SNIPPET 10000 9420 SNIPPET_NOT_RELEVANT b'1463182'
ACTION SNIPPET 10000 9423 SNIPPET_RELEVANT b'978805'
ACTION DOC 10000 9443 EXAMINING_DOCUMENT b'978805'
ACTION SNIPPET 10000 9446 SNIPPET_NOT_RELEVANT b'1515025'
ACTION SNIPPET 10000 9449 SNIPPET_RELEVANT b'382815'
ACTION DOC 10000 9469 EXAMINING_DOCUMENT b'382815'
ACTION QUERY 10000 9479 Journalist abuse prevention
ACTION SERP 10000 9484 EXAMINE_SERP
ACTION SNIPPET 10000 9487 SNIPPET_NOT_RELEVANT b'506776'
ACTION SNIPPET 10000 9490 SNIPPET_NOT_RELEVANT b'1445461'
ACTION SNIPPET 10000 9493 SEEN_PREVIOUSLY b'346960'
ACTION SNIPPET 10000 9496 SNIPPET_NOT_RELEVANT b'221496'
ACTION SNIPPET 10000 9499 SEEN_PREVIOUSLY b'1028944'
ACTION SNIPPET 10000 9502 SEEN_PREVIOUSLY b'639132'
ACTION SNIPPET 10000 9505 SNIPPET_RELEVANT b'430804'
ACTION DOC 10000 9525 EXAMINING_DOCUMENT b'430804'
ACTION SNIPPET 10000 9528 SNIPPET_NOT_RELEVANT b'1272032'
ACTION SNIPPET 10000 9531 SNIPPET_NOT_RELEVANT b'1393132'
ACTION QUERY 10000 9541 Media abuse prevention
ACTION SERP 10000 9546 EXAMINE_SERP
ACTION SNIPPET 10000 9549 SNIPPET_NOT_RELEVANT b'1274995'
ACTION SNIPPET 10000 9552 SNIPPET_NOT_RELEVANT b'1719963'
ACTION SNIPPET 10000 9555 SNIPPET_NOT_RELEVANT b'1368464'
ACTION SNIPPET 10000 9558 SNIPPET_NOT_RELEVANT b'1048062'
ACTION SNIPPET 10000 9561 SNIPPET_NOT_RELEVANT b'347492'
ACTION SNIPPET 10000 9564 SNIPPET_NOT_RELEVANT b'1445461'
ACTION SNIPPET 10000 9567 SEEN_PREVIOUSLY b'1561620'
ACTION SNIPPET 10000 9570 SEEN_PREVIOUSLY b'639132'
ACTION SNIPPET 10000 9573 SNIPPET_RELEVANT b'1606406'
ACTION DOC 10000 9593 EXAMINING_DOCUMENT b'1606406'
ACTION QUERY 10000 9603 Journalist safety culture
ACTION SERP 10000 9608 EXAMINE_SERP
ACTION SNIPPET 10000 9611 SNIPPET_RELEVANT b'881056'
ACTION DOC 10000 9631 EXAMINING_DOCUMENT b'881056'
ACTION SNIPPET 10000 9634 SEEN_PREVIOUSLY b'993691'
ACTION SNIPPET 10000 9637 SEEN_PREVIOUSLY b'765922'
ACTION SNIPPET 10000 9640 SNIPPET_NOT_RELEVANT b'1662318'
ACTION SNIPPET 10000 9643 SNIPPET_RELEVANT b'1486279'
ACTION DOC 10000 9663 EXAMINING_DOCUMENT b'1486279'
ACTION QUERY 10000 9673 Media safety culture
ACTION SERP 10000 9678 EXAMINE_SERP
ACTION SNIPPET 10000 9681 SEEN_PREVIOUSLY b'881056'
ACTION SNIPPET 10000 9684 SEEN_PREVIOUSLY b'1486279'
ACTION SNIPPET 10000 9687 SNIPPET_NOT_RELEVANT b'1662318'
ACTION SNIPPET 10000 9690 SEEN_PREVIOUSLY b'109095'
ACTION SNIPPET 10000 9693 SNIPPET_NOT_RELEVANT b'1545399'
ACTION SNIPPET 10000 9696 SNIPPET_NOT_RELEVANT b'1688271'
ACTION SNIPPET 10000 9699 SNIPPET_RELEVANT b'630056'
ACTION DOC 10000 9719 EXAMINING_DOCUMENT b'630056'
ACTION SNIPPET 10000 9722 SNIPPET_NOT_RELEVANT b'1150620'
ACTION SNIPPET 10000 9725 SEEN_PREVIOUSLY b'265178'
ACTION QUERY 10000 9735 Journalist harassment prevention
ACTION SERP 10000 9740 EXAMINE_SERP
ACTION SNIPPET 10000 9743 SEEN_PREVIOUSLY b'359191'
ACTION SNIPPET 10000 9746 SNIPPET_NOT_RELEVANT b'66459'
ACTION SNIPPET 10000 9749 SEEN_PREVIOUSLY b'1279275'
ACTION SNIPPET 10000 9752 SNIPPET_RELEVANT b'1399753'
ACTION DOC 10000 9772 EXAMINING_DOCUMENT b'1399753'
ACTION SNIPPET 10000 9775 SNIPPET_NOT_RELEVANT b'549233'
ACTION SNIPPET 10000 9778 SEEN_PREVIOUSLY b'702529'
ACTION SNIPPET 10000 9781 SNIPPET_NOT_RELEVANT b'480543'
ACTION SNIPPET 10000 9784 SEEN_PREVIOUSLY b'1438557'
ACTION SNIPPET 10000 9787 SNIPPET_RELEVANT b'732401'
ACTION DOC 10000 9807 EXAMINING_DOCUMENT b'732401'
ACTION QUERY 10000 9817 Media harassment prevention
ACTION SERP 10000 9822 EXAMINE_SERP
ACTION SNIPPET 10000 9825 SNIPPET_RELEVANT b'836477'
ACTION DOC 10000 9845 EXAMINING_DOCUMENT b'836477'
ACTION SNIPPET 10000 9848 SNIPPET_RELEVANT b'542150'
ACTION DOC 10000 9868 EXAMINING_DOCUMENT b'542150'
ACTION QUERY 10000 9878 Journalist undercover risks
ACTION SERP 10000 9883 EXAMINE_SERP
ACTION SNIPPET 10000 9886 SNIPPET_NOT_RELEVANT b'1205652'
ACTION SNIPPET 10000 9889 SEEN_PREVIOUSLY b'1369972'
ACTION SNIPPET 10000 9892 SNIPPET_RELEVANT b'1205221'
ACTION DOC 10000 9912 EXAMINING_DOCUMENT b'1205221'
ACTION SNIPPET 10000 9915 SNIPPET_RELEVANT b'104322'
ACTION DOC 10000 9935 EXAMINING_DOCUMENT b'104322'
ACTION QUERY 10000 9945 Media undercover risks
ACTION SERP 10000 9950 EXAMINE_SERP
ACTION SNIPPET 10000 9953 SNIPPET_NOT_RELEVANT b'989338'
ACTION SNIPPET 10000 9956 SNIPPET_RELEVANT b'506425'
ACTION DOC 10000 9976 EXAMINING_DOCUMENT b'506425'
ACTION SNIPPET 10000 9979 SNIPPET_NOT_RELEVANT b'897304'
ACTION SNIPPET 10000 9982 SNIPPET_NOT_RELEVANT b'1836030'
ACTION SNIPPET 10000 9985 SNIPPET_NOT_RELEVANT b'1472465'
ACTION SNIPPET 10000 9988 SNIPPET_NOT_RELEVANT b'1833466'
ACTION SNIPPET 10000 9991 SNIPPET_NOT_RELEVANT b'202970'
ACTION SNIPPET 10000 9994 SNIPPET_NOT_RELEVANT b'1410919'
ACTION SNIPPET 10000 9997 SNIPPET_RELEVANT b'897794'
ACTION DOC 10000 10017 EXAMINING_DOCUMENT b'897794'
INFO SUMMARY 
INFO TOTAL_QUERIES_ISSUED 94
INFO TOTAL_SNIPPETS_EXAMINED 786
INFO TOTAL_DOCUMENTS_EXAMINED 297
INFO TOTAL_DOCUMENTS_MARKED_RELEVANT 103
INFO TOTAL_ATTRACTIVE_SERP_IMPRESSIONS 94
INFO TOTAL_UNATTRACTIVE_SERP_IMPRESSIONS 0
