ACTION QUERY 10000 10 Airport Security
ACTION SNIPPET 10000 8244 SEEN_PREVIOUSLY b'5ce03540-9556-11e2-ae32-9ef60436f5c1'
ACTION SNIPPET 10000 8247 SNIPPET_NOT_RELEVANT b'c162273e-df17-11e2-b2d4-ea6d8f477a01'
ACTION SNIPPET 10000 8250 SNIPPET_NOT_RELEVANT b'0bd60a02-cc44-11e6-a87f-b917067331bb'
ACTION SNIPPET 10000 8253 SNIPPET_NOT_RELEVANT b'4de22c94099fe9c09cc6e6a0d692e3ab'
ACTION SNIPPET 10000 8256 SEEN_PREVIOUSLY b'a4450c72-3e0d-11e6-a66f-aa6c1883b6b1'
ACTION SNIPPET 10000 8259 SNIPPET_NOT_RELEVANT b'21a4d042-afea-11e5-9ab0-884d1cc4b33e'
ACTION SNIPPET 10000 8262 SNIPPET_NOT_RELEVANT b'b65c87d6-8c58-11e4-8ff4-fb93129c9c8b'
ACTION SNIPPET 10000 8265 SNIPPET_NOT_RELEVANT b'cd19e620ea984770e47bd29af9567dc7'
ACTION SNIPPET 10000 8268 SNIPPET_NOT_RELEVANT b'980f7dde-40a5-11e2-bca3-aadc9b7e29c5'
ACTION SNIPPET 10000 8271 SEEN_PREVIOUSLY b'4d0dc5d1d779de995afbfc34ba0d984e'
ACTION SNIPPET 10000 8274 SNIPPET_NOT_RELEVANT b'21df5ec8-bd77-11e2-97d4-a479289a31f9'
ACTION SNIPPET 10000 8277 SNIPPET_NOT_RELEVANT b'31539508-028e-11e2-8102-ebee9c66e190'
ACTION SNIPPET 10000 8280 SNIPPET_NOT_RELEVANT b'814a4c55615b4c02bc6921a123cf8dfa'
ACTION SNIPPET 10000 8283 SNIPPET_NOT_RELEVANT b'55060b1b9b7ab3583dd919815c773d72'
ACTION SNIPPET 10000 8286 SNIPPET_NOT_RELEVANT b'c84d8fda-f08b-11e3-9ebc-2ee6f81ed217'
ACTION SNIPPET 10000 8289 SNIPPET_NOT_RELEVANT b'd8d324d476bcab9068e0ffc83d5eaa08'
ACTION SNIPPET 10000 8292 SNIPPET_NOT_RELEVANT b'91e5b42b9e7d5f3cc78d3cff439ff877'
ACTION SNIPPET 10000 8295 SNIPPET_NOT_RELEVANT b'bf762e73e8dc59df41378b995e8af11b'
ACTION QUERY 10000 8305 What are the different types of airport security checks?
ACTION SERP 10000 8310 EXAMINE_SERP
ACTION SNIPPET 10000 8313 SEEN_PREVIOUSLY b'a4450c72-3e0d-11e6-a66f-aa6c1883b6b1'
ACTION SNIPPET 10000 8316 SNIPPET_NOT_RELEVANT b'98128c963ac973fc751546cd13db9dfc'
ACTION SNIPPET 10000 8319 SNIPPET_NOT_RELEVANT b'851297e04c4b2490fd579727de62a632'
ACTION SNIPPET 10000 8322 SEEN_PREVIOUSLY b'f73cad84-e76c-11e4-9a6a-c1ab95a0600b'
ACTION SNIPPET 10000 8325 SEEN_PREVIOUSLY b'1d608e61d663fdcfd44a2a3e6cc4d973'
ACTION SNIPPET 10000 8328 SEEN_PREVIOUSLY b'9f97965e0ed09d5e917a9a98b3eb86ff'
ACTION SNIPPET 10000 8331 SEEN_PREVIOUSLY b'ed408c80-1d3c-11e2-b647-bb1668e64058'
ACTION SNIPPET 10000 8334 SEEN_PREVIOUSLY b'd4efd080-0dcb-11e7-9d5a-a83e627dc120'
ACTION SNIPPET 10000 8337 SNIPPET_NOT_RELEVANT b'8e864e0a-993e-11e1-9c00-4876538800d6'
ACTION SNIPPET 10000 8340 SNIPPET_NOT_RELEVANT b'd33fef738b1a90037ffdc8eb8df82491'
ACTION SNIPPET 10000 8343 SNIPPET_NOT_RELEVANT b'b9861e5ef6fc4d21b3f06edaeb0e9acc'
ACTION SNIPPET 10000 8346 SEEN_PREVIOUSLY b'2a15d291261ae0673ef92e9c4a4c0298'
ACTION SNIPPET 10000 8349 SNIPPET_RELEVANT b'f885525ca0f5164e49fe036ff780f05b'
ACTION DOC 10000 8369 EXAMINING_DOCUMENT b'f885525ca0f5164e49fe036ff780f05b'
ACTION MARK 10000 8372 CONSIDERED_RELEVANT b'f885525ca0f5164e49fe036ff780f05b'
ACTION SNIPPET 10000 8375 SNIPPET_NOT_RELEVANT b'd619912a-5715-11e1-8fb4-e176e27720b6'
ACTION SNIPPET 10000 8378 SEEN_PREVIOUSLY b'570ede22-0eb3-11e5-adec-e82f8395c032'
ACTION SNIPPET 10000 8381 SNIPPET_NOT_RELEVANT b'e2be316c2538762567d18a6bbb5b88a4'
ACTION SNIPPET 10000 8384 SEEN_PREVIOUSLY b'5f0d91e71188acf7c6b8b771cdda207d'
ACTION SNIPPET 10000 8387 SEEN_PREVIOUSLY b'3cac8e5e-5c2f-11e3-be07-006c776266ed'
ACTION SNIPPET 10000 8390 SNIPPET_NOT_RELEVANT b'46ca7fd850bcf064fe3ad06ef3f5a798'
ACTION SNIPPET 10000 8393 SNIPPET_NOT_RELEVANT b'4120d4ea1b766740ef0fbb9dc20b9e10'
ACTION SNIPPET 10000 8396 SEEN_PREVIOUSLY b'fb59be33b9f2b4e4edf70133b65e477e'
ACTION SNIPPET 10000 8399 SEEN_PREVIOUSLY b'f989150e-f2f5-11e2-ae43-b31dc363c3bf'
ACTION SNIPPET 10000 8402 SEEN_PREVIOUSLY b'1ad9d0f2-054e-11e4-a0dd-f2b22a257353'
ACTION SNIPPET 10000 8405 SNIPPET_NOT_RELEVANT b'89fd372971178fd9e096432b8a6fac51'
ACTION SNIPPET 10000 8408 SNIPPET_NOT_RELEVANT b'e5e38900afcaa621bcbba09005c49a65'
ACTION SNIPPET 10000 8411 SEEN_PREVIOUSLY b'befaf098-fdb9-11e5-80e4-c381214de1a3'
ACTION SNIPPET 10000 8414 SEEN_PREVIOUSLY b'f9c3f29cca522217a66ea8379454c20e'
ACTION SNIPPET 10000 8417 SEEN_PREVIOUSLY b'152e64a4-4437-11e6-88d0-6adee48be8bc'
ACTION SNIPPET 10000 8420 SEEN_PREVIOUSLY b'83b0fd3a-2364-11e2-ac85-e669876c6a24'
ACTION SNIPPET 10000 8423 SEEN_PREVIOUSLY b'45c17daade84edc602dc921e640beb40'
ACTION SNIPPET 10000 8426 SEEN_PREVIOUSLY b'99adc1bc-10af-11e7-9d5a-a83e627dc120'
ACTION SNIPPET 10000 8429 SEEN_PREVIOUSLY b'7e0596fc-0a07-11e5-95fd-d580f1c5d44e'
ACTION SNIPPET 10000 8432 SEEN_PREVIOUSLY b'4be010428ba9bb4b23b7244bfc4192b8'
ACTION SNIPPET 10000 8435 SEEN_PREVIOUSLY b'2861aed4b4d9e4cc8787f27467359594'
ACTION SNIPPET 10000 8438 SEEN_PREVIOUSLY b'04c1ce95481223321c8a6f02d662f6f1'
ACTION SNIPPET 10000 8441 SEEN_PREVIOUSLY b'4d694e6e-1215-11e6-8967-7ac733c56f12'
ACTION SNIPPET 10000 8444 SNIPPET_NOT_RELEVANT b'712b7dff7088acba6dfa6f452da42fac'
ACTION SNIPPET 10000 8447 SNIPPET_NOT_RELEVANT b'be34b036-2e11-47fd-9fb0-e0acaa84ddc3'
ACTION SNIPPET 10000 8450 SNIPPET_NOT_RELEVANT b'efd31c03aff50cbcb2828d06da6a0ae3'
ACTION SNIPPET 10000 8453 SNIPPET_NOT_RELEVANT b'1d949bc19d41d1c07226f6104847a68b'
ACTION SNIPPET 10000 8456 SNIPPET_NOT_RELEVANT b'd9f8284c-f17d-11e3-9ebc-2ee6f81ed217'
ACTION SNIPPET 10000 8459 SNIPPET_NOT_RELEVANT b'8933203610df65783ac2422eebdce394'
ACTION SNIPPET 10000 8462 SEEN_PREVIOUSLY b'698680e5d7ccc567f41769abd6464b5a'
ACTION SNIPPET 10000 8465 SNIPPET_NOT_RELEVANT b'5ffb3b69b42ec990aedecc9fc96641b8'
ACTION SNIPPET 10000 8468 SEEN_PREVIOUSLY b'e4a41a57b407b7e308f46ec31863a5a4'
ACTION SNIPPET 10000 8471 SNIPPET_NOT_RELEVANT b'55060b1b9b7ab3583dd919815c773d72'
ACTION SNIPPET 10000 8474 SNIPPET_NOT_RELEVANT b'cc2ae606f257c604ea083fba3eabe027'
ACTION SNIPPET 10000 8477 SNIPPET_NOT_RELEVANT b'e83f96f14c9fc2ca09c64a65a9c8cd1b'
ACTION SNIPPET 10000 8480 SNIPPET_NOT_RELEVANT b'559042c4-9a48-11e3-b88d-f36c07223d88'
ACTION SNIPPET 10000 8483 SNIPPET_NOT_RELEVANT b'7d20ad5c312662be6439da64612a8106'
INFO SERP_END_REACHED 
ACTION QUERY 10000 8493 What are the potential threats to airport security?
ACTION SERP 10000 8498 EXAMINE_SERP
ACTION SNIPPET 10000 8501 SNIPPET_NOT_RELEVANT b'ea3e400e-1ae8-11e3-80ac-96205cacb45a'
ACTION SNIPPET 10000 8504 SEEN_PREVIOUSLY b'e8023cac-5c14-11e7-9fc6-c7ef4bc58d13'
ACTION SNIPPET 10000 8507 SEEN_PREVIOUSLY b'd4efd080-0dcb-11e7-9d5a-a83e627dc120'
ACTION SNIPPET 10000 8510 SNIPPET_NOT_RELEVANT b'6b59ddc8-21a3-11e2-ac85-e669876c6a24'
ACTION SNIPPET 10000 8513 SEEN_PREVIOUSLY b'3fda8b02e50d14fafef10f318e1220cb'
ACTION SNIPPET 10000 8516 SEEN_PREVIOUSLY b'4d0dc5d1d779de995afbfc34ba0d984e'
ACTION SNIPPET 10000 8519 SNIPPET_NOT_RELEVANT b'55060b1b9b7ab3583dd919815c773d72'
ACTION SNIPPET 10000 8522 SEEN_PREVIOUSLY b'a3394dc4-807a-11e2-b99e-6baf4ebe42df'
ACTION SNIPPET 10000 8525 SEEN_PREVIOUSLY b'3109a76082f03c08b1fd47bb47a451f9'
ACTION SNIPPET 10000 8528 SNIPPET_NOT_RELEVANT b'806be4be-55eb-11e7-ba90-f5875b7d1876'
ACTION SNIPPET 10000 8531 SEEN_PREVIOUSLY b'07a71cda-2a58-11e5-bd33-395c05608059'
ACTION SNIPPET 10000 8534 SNIPPET_NOT_RELEVANT b'9527130a07373f5ecf72a537fbe082bc'
ACTION SNIPPET 10000 8537 SNIPPET_NOT_RELEVANT b'9dc73f121829dc1ba29110f27c47ff29'
ACTION SNIPPET 10000 8540 SNIPPET_NOT_RELEVANT b'4120d4ea1b766740ef0fbb9dc20b9e10'
ACTION SNIPPET 10000 8543 SNIPPET_NOT_RELEVANT b'9c92d36e-e73c-11e6-bae0-9af981cb61ef'
ACTION SNIPPET 10000 8546 SEEN_PREVIOUSLY b'38a0695c-8e23-11e5-ae1f-af46b7df8483'
ACTION SNIPPET 10000 8549 SEEN_PREVIOUSLY b'5d9d3259b1068d987537826300058fcb'
ACTION SNIPPET 10000 8552 SNIPPET_NOT_RELEVANT b'22caf220-4d69-11e3-be6b-d3d28122e6d4'
ACTION SNIPPET 10000 8555 SNIPPET_NOT_RELEVANT b'a2768b7e-3a46-11e7-a59b-26e0451a96fd'
ACTION SNIPPET 10000 8558 SNIPPET_NOT_RELEVANT b'2f3868e190ef5e72ddd5f5c08557a931'
ACTION SNIPPET 10000 8561 SNIPPET_NOT_RELEVANT b'e8b396d2774dff51cf163539e235176e'
ACTION SNIPPET 10000 8564 SEEN_PREVIOUSLY b'0bf6de6987f7f5d6ef2169c265e6f808'
ACTION SNIPPET 10000 8567 SNIPPET_NOT_RELEVANT b'5bffd3ad6899ac12b3c24e952bd614ef'
ACTION SNIPPET 10000 8570 SNIPPET_NOT_RELEVANT b'ac90b2f52e4b957ca97f2257769389ea'
ACTION SNIPPET 10000 8573 SNIPPET_NOT_RELEVANT b'fca999a0-4c93-11e3-be6b-d3d28122e6d4'
ACTION SNIPPET 10000 8576 SNIPPET_NOT_RELEVANT b'c7840394-8da7-11e5-ae1f-af46b7df8483'
ACTION SNIPPET 10000 8579 SEEN_PREVIOUSLY b'd9439bb1b235ce43080e0d03ad793319'
ACTION SNIPPET 10000 8582 SNIPPET_NOT_RELEVANT b'3d594781e79dffbe0bd106baf175f4c9'
ACTION SNIPPET 10000 8585 SNIPPET_NOT_RELEVANT b'7d20ad5c312662be6439da64612a8106'
ACTION SNIPPET 10000 8588 SNIPPET_NOT_RELEVANT b'6a36f39e4ea25afd0c50ea226db1b27d'
ACTION SNIPPET 10000 8591 SNIPPET_NOT_RELEVANT b'6d5c8aec-c484-11e2-9642-a56177f1cdf7'
ACTION SNIPPET 10000 8594 SNIPPET_NOT_RELEVANT b'ed60fe5366481fdf69bef10b71c2ba09'
ACTION SNIPPET 10000 8597 SNIPPET_NOT_RELEVANT b'd4fca5492d19eb81ebc5c7b453fef2d4'
ACTION SNIPPET 10000 8600 SNIPPET_NOT_RELEVANT b'960a655e37a62111439e35f268d4952a'
ACTION SNIPPET 10000 8603 SEEN_PREVIOUSLY b'3a3d23be8e51f34403d256a44d87cdf4'
ACTION SNIPPET 10000 8606 SNIPPET_NOT_RELEVANT b'aba4fc8c24fc4f75fb541f9f70893bd6'
ACTION SNIPPET 10000 8609 SNIPPET_NOT_RELEVANT b'210e80833ebfd20aeff4f8347b591f68'
ACTION SNIPPET 10000 8612 SNIPPET_NOT_RELEVANT b'f2ef9caa-a4d7-11e4-a2b2-776095f393b2'
ACTION SNIPPET 10000 8615 SNIPPET_NOT_RELEVANT b'1d646e0c-efca-11e3-bf76-447a5df6411f'
ACTION SNIPPET 10000 8618 SNIPPET_NOT_RELEVANT b'c15af5b575c406f32efc292d0badb5d0'
ACTION SNIPPET 10000 8621 SNIPPET_NOT_RELEVANT b'1d8abd22c6aeb53f67bd900212daca49'
ACTION SNIPPET 10000 8624 SNIPPET_NOT_RELEVANT b'1885cddd036143cd1665ae91a797b163'
ACTION SNIPPET 10000 8627 SEEN_PREVIOUSLY b'9f1e6f89c31d5ee87024f6734ddb67eb'
ACTION SNIPPET 10000 8630 SEEN_PREVIOUSLY b'5a27c15f7aabc2159b0291d370c74ffb'
ACTION SNIPPET 10000 8633 SNIPPET_NOT_RELEVANT b'd34bd455a672fffb043e6f9cc111d767'
ACTION SNIPPET 10000 8636 SNIPPET_NOT_RELEVANT b'1a62f566-ca27-11e3-a75e-463587891b57'
ACTION SNIPPET 10000 8639 SNIPPET_NOT_RELEVANT b'9fbbbe2a-ef46-11e3-914c-1fbd0614e2d4'
ACTION SNIPPET 10000 8642 SNIPPET_NOT_RELEVANT b'460494211ed3ea4f665a669c72760e1a'
ACTION SNIPPET 10000 8645 SNIPPET_NOT_RELEVANT b'ba4a8e5c-036f-11e7-ad5b-d22680e18d10'
ACTION QUERY 10000 8655 What is the role of technology in airport security?
ACTION SERP 10000 8660 EXAMINE_SERP
ACTION SNIPPET 10000 8663 SNIPPET_NOT_RELEVANT b'7bd96775ed2505449f1025335cd6dba7'
ACTION SNIPPET 10000 8666 SNIPPET_NOT_RELEVANT b'2eca61a4-6f86-11e1-9118-82b72e1e284a'
ACTION SNIPPET 10000 8669 SEEN_PREVIOUSLY b'0afdf388-30c2-11e1-b034-d347de95dcfe'
ACTION SNIPPET 10000 8672 SNIPPET_NOT_RELEVANT b'c79b3da6-6f1a-11e2-8b8d-e0b59a1b8e2a'
ACTION SNIPPET 10000 8675 SNIPPET_NOT_RELEVANT b'3dabab9a-5d64-11e5-b38e-06883aacba64'
ACTION SNIPPET 10000 8678 SNIPPET_NOT_RELEVANT b'75b2727c-4de4-11e2-950a-7863a013264b'
ACTION SNIPPET 10000 8681 SNIPPET_NOT_RELEVANT b'f52deaeee008d3794df2d24d258a95ca'
ACTION SNIPPET 10000 8684 SEEN_PREVIOUSLY b'a3394dc4-807a-11e2-b99e-6baf4ebe42df'
ACTION SNIPPET 10000 8687 SNIPPET_NOT_RELEVANT b'd619912a-5715-11e1-8fb4-e176e27720b6'
ACTION SNIPPET 10000 8690 SNIPPET_NOT_RELEVANT b'bf52c568-a5ea-11e2-8302-3c7e0ea97057'
ACTION SNIPPET 10000 8693 SNIPPET_NOT_RELEVANT b'df02e9825714bcaae23f1fc41a21573a'
ACTION SNIPPET 10000 8696 SEEN_PREVIOUSLY b'83b0fd3a-2364-11e2-ac85-e669876c6a24'
ACTION SNIPPET 10000 8699 SEEN_PREVIOUSLY b'2a15d291261ae0673ef92e9c4a4c0298'
ACTION SNIPPET 10000 8702 SNIPPET_NOT_RELEVANT b'f5a5cd2c3ef20d0550a3dd623702d23d'
ACTION SNIPPET 10000 8705 SEEN_PREVIOUSLY b'7e0596fc-0a07-11e5-95fd-d580f1c5d44e'
ACTION SNIPPET 10000 8708 SNIPPET_NOT_RELEVANT b'a76163b6-48a5-11e3-bf0c-cebf37c6f484'
ACTION SNIPPET 10000 8711 SEEN_PREVIOUSLY b'befaf098-fdb9-11e5-80e4-c381214de1a3'
ACTION SNIPPET 10000 8714 SNIPPET_NOT_RELEVANT b'1deff57c-b4bb-11e1-a194-7a8b584e1b25'
ACTION SNIPPET 10000 8717 SNIPPET_NOT_RELEVANT b'b5eddf66020f1235d061ca1870348a95'
ACTION SNIPPET 10000 8720 SNIPPET_NOT_RELEVANT b'da2443aa-7e62-11e5-b575-d8dcfedb4ea1'
ACTION SNIPPET 10000 8723 SNIPPET_NOT_RELEVANT b'8444d1915d8f5cbd2e0572480580ef24'
ACTION SNIPPET 10000 8726 SEEN_PREVIOUSLY b'3109a76082f03c08b1fd47bb47a451f9'
ACTION SNIPPET 10000 8729 SNIPPET_NOT_RELEVANT b'ec3babfe-51cb-11e1-8973-35d66bdb2cb8'
ACTION SNIPPET 10000 8732 SNIPPET_NOT_RELEVANT b'c9aedfad068f559c801e6e948e0284f4'
ACTION SNIPPET 10000 8735 SNIPPET_NOT_RELEVANT b'58cb6ca2a3cac7931f8ad2ba5ff8e2a0'
ACTION SNIPPET 10000 8738 SEEN_PREVIOUSLY b'5ce03540-9556-11e2-ae32-9ef60436f5c1'
ACTION SNIPPET 10000 8741 SEEN_PREVIOUSLY b'1b7d5d22-6198-11e2-9940-6fc488f3fecd'
ACTION SNIPPET 10000 8744 SEEN_PREVIOUSLY b'a49d06ba-8f88-11e3-84e1-27626c5ef5fb'
ACTION SNIPPET 10000 8747 SNIPPET_NOT_RELEVANT b'a63438dc-b5e3-11e3-b899-20667de76985'
ACTION SNIPPET 10000 8750 SNIPPET_NOT_RELEVANT b'72a31eda-7f6f-11e2-b99e-6baf4ebe42df'
ACTION SNIPPET 10000 8753 SNIPPET_NOT_RELEVANT b'9796c64f55dd63ea6847ed9b5de796f5'
ACTION SNIPPET 10000 8756 SNIPPET_NOT_RELEVANT b'0bcbb5ea-484a-11e5-846d-02792f854297'
ACTION SNIPPET 10000 8759 SNIPPET_NOT_RELEVANT b'd47a0121d885d63a7bc49b8fe9dc8c9b'
ACTION SNIPPET 10000 8762 SNIPPET_NOT_RELEVANT b'a18fd760-d933-11e2-a9f2-42ee3912ae0e'
ACTION SNIPPET 10000 8765 SEEN_PREVIOUSLY b'48f9a5bd3cbe3b6fbb7ce903b8500ceb'
ACTION SNIPPET 10000 8768 SNIPPET_NOT_RELEVANT b'ec86c10c-154d-11e7-ada0-1489b735b3a3'
ACTION SNIPPET 10000 8771 SNIPPET_NOT_RELEVANT b'27e17bfa-0bec-11e6-a6b6-2e6de3695b0e'
ACTION SNIPPET 10000 8774 SNIPPET_NOT_RELEVANT b'29a3cf00-f11c-11e5-a61f-e9c95c06edca'
ACTION SNIPPET 10000 8777 SNIPPET_NOT_RELEVANT b'2a801e4c-d1f8-11e2-8cbe-1bcbee06f8f8'
ACTION SNIPPET 10000 8780 SEEN_PREVIOUSLY b'09093f9b3efb7c94dbef0df0fb8ce27b'
ACTION SNIPPET 10000 8783 SNIPPET_NOT_RELEVANT b'63fe8644-0292-11e7-b9fa-ed727b644a0b'
ACTION SNIPPET 10000 8786 SNIPPET_NOT_RELEVANT b'31539508-028e-11e2-8102-ebee9c66e190'
ACTION SNIPPET 10000 8789 SNIPPET_NOT_RELEVANT b'cc3a0092-1282-11e4-98ee-daea85133bc9'
ACTION SNIPPET 10000 8792 SNIPPET_NOT_RELEVANT b'b7c4c3ac-2146-11e6-8690-f14ca9de2972'
ACTION SNIPPET 10000 8795 SNIPPET_NOT_RELEVANT b'14c7adea-86fb-11e4-a702-fa31ff4ae98e'
ACTION SNIPPET 10000 8798 SNIPPET_NOT_RELEVANT b'b7921f54-e321-11e1-ae7f-d2a13e249eb2'
ACTION SNIPPET 10000 8801 SNIPPET_NOT_RELEVANT b'52d995e2203db4235211e8a89343bdcf'
ACTION SNIPPET 10000 8804 SNIPPET_NOT_RELEVANT b'94338494-9bc2-11e2-9bda-edd1a7fb557d'
ACTION SNIPPET 10000 8807 SNIPPET_NOT_RELEVANT b'76ee1fe80e79f906547a958ffa04e5b0'
ACTION QUERY 10000 8817 How did 9/11 change the airport security system?
ACTION SERP 10000 8822 EXAMINE_SERP
ACTION SNIPPET 10000 8825 SNIPPET_NOT_RELEVANT b'53a58a181c320522aad70170fe30679b'
ACTION SNIPPET 10000 8828 SNIPPET_NOT_RELEVANT b'5a5ebd78a6e00436ec199c2091de7122'
ACTION SNIPPET 10000 8831 SNIPPET_NOT_RELEVANT b'eb236ad886750e67064c1b214dc5390b'
ACTION SNIPPET 10000 8834 SNIPPET_NOT_RELEVANT b'8ca8e8fea866a330d43dbb05e2959c5f'
ACTION SNIPPET 10000 8837 SNIPPET_NOT_RELEVANT b'34fc609ac8b02e5c7a465205024f23f5'
ACTION SNIPPET 10000 8840 SNIPPET_NOT_RELEVANT b'9240fc64-feb2-11e1-a31e-804fccb658f9'
ACTION SNIPPET 10000 8843 SNIPPET_NOT_RELEVANT b'1f58dffc4c4e0541bc344cc5ab247318'
ACTION SNIPPET 10000 8846 SNIPPET_NOT_RELEVANT b'1fa89388-2450-11e2-ba29-238a6ac36a08'
ACTION SNIPPET 10000 8849 SNIPPET_NOT_RELEVANT b'94c64d88-d115-11e1-a2ec-7d5ab0136ccb'
ACTION SNIPPET 10000 8852 SNIPPET_NOT_RELEVANT b'cbea70aa-2e0b-11e4-bb9b-997ae96fad33'
ACTION SNIPPET 10000 8855 SNIPPET_NOT_RELEVANT b'ead38832-f2d8-11e1-adc6-87dfa8eff430'
ACTION SNIPPET 10000 8858 SNIPPET_NOT_RELEVANT b'c110616e-a108-11e5-a3c5-c77f2cc5a43c'
ACTION SNIPPET 10000 8861 SEEN_PREVIOUSLY b'83b0fd3a-2364-11e2-ac85-e669876c6a24'
ACTION SNIPPET 10000 8864 SNIPPET_NOT_RELEVANT b'2e2186406f1c2a2cc94b60af3c291191'
ACTION SNIPPET 10000 8867 SNIPPET_NOT_RELEVANT b'0f1c46b803bc32ccc4d5d439a236ce6c'
ACTION SNIPPET 10000 8870 SNIPPET_NOT_RELEVANT b'93d2264a-f32c-11e4-b2f3-af5479e6bbdd'
ACTION SNIPPET 10000 8873 SNIPPET_NOT_RELEVANT b'649d2140-6e1e-11e6-8533-6b0b0ded0253'
ACTION SNIPPET 10000 8876 SNIPPET_NOT_RELEVANT b'6e512f2a731bd277c575cec9d18c77bf'
ACTION SNIPPET 10000 8879 SNIPPET_NOT_RELEVANT b'7ef8ce1720bf2f6b2065a97506ee89b4'
ACTION SNIPPET 10000 8882 SNIPPET_NOT_RELEVANT b'a76163b6-48a5-11e3-bf0c-cebf37c6f484'
ACTION SNIPPET 10000 8885 SNIPPET_NOT_RELEVANT b'8b2f4058-07d5-11e2-858a-5311df86ab04'
ACTION SNIPPET 10000 8888 SNIPPET_NOT_RELEVANT b'6ffa023e-47bc-11e6-bdb9-701687974517'
ACTION SNIPPET 10000 8891 SNIPPET_NOT_RELEVANT b'e6f1ec24-5225-11e3-9e2c-e1d01116fd98'
ACTION SNIPPET 10000 8894 SEEN_PREVIOUSLY b'0ad0297b51760f715083385fde0e0ef2'
ACTION SNIPPET 10000 8897 SNIPPET_NOT_RELEVANT b'a817091ff6e514c97fe2edb706547c2a'
ACTION SNIPPET 10000 8900 SEEN_PREVIOUSLY b'2ac2299e-c169-11e2-bfdb-3886a561c1ff'
ACTION SNIPPET 10000 8903 SNIPPET_NOT_RELEVANT b'b9c95534-2270-11e6-aa84-42391ba52c91'
ACTION SNIPPET 10000 8906 SNIPPET_NOT_RELEVANT b'53138a9b1adc20674ca8c4a39202f2ea'
ACTION SNIPPET 10000 8909 SNIPPET_NOT_RELEVANT b'8c56841a-09aa-11e7-93dc-00f9bdd74ed1'
ACTION SNIPPET 10000 8912 SEEN_PREVIOUSLY b'a45bbc98-2ca5-11e6-9de3-6e6e7a14000c'
ACTION SNIPPET 10000 8915 SNIPPET_NOT_RELEVANT b'814ed3e0-c393-11e1-98b7-0bc7210c6379'
ACTION SNIPPET 10000 8918 SNIPPET_NOT_RELEVANT b'bb9dcf1e-c47a-11e1-8c16-5080b717c13e'
ACTION SNIPPET 10000 8921 SNIPPET_NOT_RELEVANT b'7ea89960f29793a76fb22ea0310b1837'
ACTION SNIPPET 10000 8924 SNIPPET_NOT_RELEVANT b'8810d1e6-6cd7-11e6-ba32-5a4bf5aad4fa'
ACTION SNIPPET 10000 8927 SNIPPET_NOT_RELEVANT b'94e00bec1972b645203ebd4a32b1986d'
ACTION SNIPPET 10000 8930 SNIPPET_NOT_RELEVANT b'4ba9f1a8-4bdb-11e3-9890-a1e0997fb0c0'
ACTION SNIPPET 10000 8933 SNIPPET_NOT_RELEVANT b'e2589596-e57f-11e1-8741-940e3f6dbf48'
ACTION SNIPPET 10000 8936 SEEN_PREVIOUSLY b'5811e50e-2338-11e6-aa84-42391ba52c91'
ACTION SNIPPET 10000 8939 SNIPPET_NOT_RELEVANT b'c996f682-06e4-11e4-8a6a-19355c7e870a'
ACTION SNIPPET 10000 8942 SEEN_PREVIOUSLY b'9242123da9e6b90644b9cb857ddec387'
ACTION SNIPPET 10000 8945 SEEN_PREVIOUSLY b'c492a14b19e8df72bf81010a8f8aa6a3'
ACTION SNIPPET 10000 8948 SEEN_PREVIOUSLY b'ed408c80-1d3c-11e2-b647-bb1668e64058'
ACTION SNIPPET 10000 8951 SNIPPET_NOT_RELEVANT b'29909c76-14a9-11e7-ada0-1489b735b3a3'
ACTION SNIPPET 10000 8954 SEEN_PREVIOUSLY b'0afdf388-30c2-11e1-b034-d347de95dcfe'
ACTION SNIPPET 10000 8957 SNIPPET_NOT_RELEVANT b'6be2f768-6ed6-11e2-ac36-3d8d9dcaa2e2'
ACTION SNIPPET 10000 8960 SNIPPET_NOT_RELEVANT b'e1807d0acc27537d9d47ad270bebe1ef'
ACTION SNIPPET 10000 8963 SNIPPET_NOT_RELEVANT b'88e7b01c-8a90-11e2-a051-6810d606108d'
ACTION SNIPPET 10000 8966 SEEN_PREVIOUSLY b'a3394dc4-807a-11e2-b99e-6baf4ebe42df'
ACTION SNIPPET 10000 8969 SEEN_PREVIOUSLY b'a01814b6-0599-11e6-b283-e79d81c63c1b'
ACTION QUERY 10000 8979 How do airport authorities respond to security threats?
ACTION SERP 10000 8984 EXAMINE_SERP
ACTION SNIPPET 10000 8987 SNIPPET_NOT_RELEVANT b'9c92d36e-e73c-11e6-bae0-9af981cb61ef'
ACTION SNIPPET 10000 8990 SEEN_PREVIOUSLY b'a3394dc4-807a-11e2-b99e-6baf4ebe42df'
ACTION SNIPPET 10000 8993 SNIPPET_NOT_RELEVANT b'aba4fc8c24fc4f75fb541f9f70893bd6'
ACTION SNIPPET 10000 8996 SNIPPET_NOT_RELEVANT b'55060b1b9b7ab3583dd919815c773d72'
ACTION SNIPPET 10000 8999 SNIPPET_NOT_RELEVANT b'e8b396d2774dff51cf163539e235176e'
ACTION SNIPPET 10000 9002 SEEN_PREVIOUSLY b'07a71cda-2a58-11e5-bd33-395c05608059'
ACTION SNIPPET 10000 9005 SNIPPET_NOT_RELEVANT b'ed60fe5366481fdf69bef10b71c2ba09'
